seconds,FHR,UC,FHR_denoised
0,150.75,55.0,150.75
1,151.25,54.5,151.25
2,151.25,54.5,151.25
3,151.5,55.0,151.5
4,152.0,55.0,152.0
5,152.0,55.5,152.0
6,152.0,55.0,152.0
7,152.0,55.0,152.0
8,152.25,55.0,152.25
9,151.75,55.0,151.75
10,151.75,55.0,151.75
11,152.5,55.0,152.5
12,153.75,55.0,153.75
13,153.75,55.0,153.75
14,154.25,55.5,154.25
15,154.25,56.0,154.25
16,154.25,56.0,154.25
17,154.5,55.5,154.5
18,155.25,55.5,155.25
19,155.25,56.0,155.25
20,156.0,56.5,156.0
21,156.0,56.0,156.0
22,156.5,56.0,156.5
23,156.25,55.5,156.25
24,156.25,55.5,156.25
25,156.5,55.5,156.5
26,156.75,55.5,156.75
27,156.75,55.5,156.75
28,157.0,55.5,157.0
29,158.5,55.5,158.5
30,158.5,56.0,158.5
31,158.5,56.0,158.5
32,158.25,56.0,158.25
33,158.25,55.5,158.25
34,157.75,55.5,157.75
35,158.5,56.0,158.5
36,158.5,56.0,158.5
37,159.0,56.0,159.0
38,159.5,56.0,159.5
39,159.5,56.0,159.5
40,158.75,55.5,158.75
41,160.0,56.0,160.0
42,160.0,56.0,160.0
43,156.75,56.5,156.75
44,155.75,56.0,155.75
45,155.75,54.0,155.75
46,153.5,55.5,153.5
47,150.75,56.0,150.75
48,150.75,55.0,150.75
49,149.5,55.0,149.5
50,149.5,54.5,149.5
51,147.5,54.5,147.5
52,147.0,55.0,147.0
53,147.0,55.0,147.0
54,147.0,54.0,147.0
55,147.0,54.0,147.0
56,147.0,54.0,147.0
57,147.0,54.0,147.0
58,147.0,54.0,147.0
59,147.75,54.5,147.75
60,147.75,54.5,147.75
61,148.75,54.5,148.75
62,149.75,54.0,149.75
63,149.75,54.5,149.75
64,150.75,54.5,150.75
65,151.75,54.5,151.75
66,151.75,54.5,151.75
67,152.25,54.5,152.25
68,152.5,54.5,152.5
69,152.5,54.5,152.5
70,152.75,55.0,152.75
71,153.5,55.5,153.5
72,153.5,55.5,153.5
73,154.5,55.0,154.5
74,154.5,55.0,154.5
75,155.25,55.5,155.25
76,155.75,55.5,155.75
77,155.75,55.5,155.75
78,156.25,55.0,156.25
79,156.75,55.0,156.75
80,156.75,55.0,156.75
