seconds,FHR,UC,FHR_denoised
0,121.75,1.0,121.75
1,121.75,1.0,121.75
2,121.75,1.0,121.75
3,121.75,1.0,121.75
4,122.25,1.5,122.25
5,122.25,1.0,122.25
6,121.75,1.0,121.75
7,121.75,1.0,121.75
8,122.25,1.5,122.25
9,122.25,1.5,122.25
10,122.0,2.5,122.0
11,120.5,1.5,120.5
12,120.5,1.5,120.5
13,114.0,2.0,114.0
14,114.0,1.5,114.0
15,114.0,1.5,114.0
16,113.75,1.0,113.75
17,113.75,0.5,113.75
18,115.0,1.5,115.0
19,115.0,1.5,115.0
20,115.0,2.0,115.0
21,115.0,4.0,115.0
22,117.75,5.5,117.75
23,117.75,7.5,117.75
24,119.0,7.5,119.0
25,119.5,6.5,119.5
26,119.5,6.5,119.5
27,119.5,6.0,119.5
28,119.25,6.5,119.25
29,119.25,6.5,119.25
30,119.25,6.0,119.25
31,119.25,6.5,119.25
32,119.5,5.0,119.5
33,119.5,4.5,119.5
34,119.5,4.5,119.5
35,119.5,4.5,119.5
36,119.5,5.5,119.5
37,0.0,8.0,121.75000000000001
38,0.0,7.0,121.75000000000001
39,0.0,5.0,121.75000000000001
40,0.0,4.5,121.75000000000001
41,0.0,4.0,121.75000000000001
42,0.0,4.5,121.75000000000001
43,0.0,5.0,121.75000000000001
44,115.5,5.0,115.5
45,115.5,5.5,115.5
46,118.75,5.0,118.75
47,118.75,5.0,118.75
48,118.75,7.5,118.75
49,118.75,9.5,118.75
50,118.75,11.0,118.75
51,118.75,11.5,118.75
52,118.5,11.0,118.5
53,118.5,10.0,118.5
54,107.75,9.0,107.75
55,107.75,8.5,107.75
56,107.25,8.5,107.25
57,107.25,9.0,107.25
58,109.5,8.5,109.5
59,109.5,7.5,109.5
60,109.5,8.0,109.5
61,109.5,10.0,109.5
62,108.5,12.0,108.5
63,108.5,13.0,108.5
64,108.75,13.0,108.75
65,108.75,11.5,108.75
66,108.75,9.5,108.75
67,108.75,8.5,108.75
68,106.75,7.5,106.75
69,106.75,8.0,106.75
70,111.25,7.5,111.25
71,111.25,8.0,111.25
72,111.25,7.5,111.25
73,105.75,7.0,105.75
74,105.75,7.0,105.75
75,105.75,7.5,105.75
76,105.75,8.5,105.75
77,109.25,8.5,109.25
78,109.25,8.0,109.25
79,109.75,7.5,109.75
80,109.75,7.0,109.75
81,109.75,7.0,109.75
82,109.75,7.0,109.75
83,109.75,7.0,109.75
84,110.25,6.5,110.25
85,110.25,6.0,110.25
86,108.25,6.5,108.25
87,108.25,7.0,108.25
88,107.5,7.5,107.5
89,107.5,9.0,107.5
90,105.75,8.0,105.75
91,105.75,6.5,105.75
92,105.75,5.5,105.75
93,105.25,5.5,105.25
94,105.25,6.0,105.25
95,105.25,5.5,105.25
96,104.5,5.5,104.5
97,104.5,5.0,104.5
98,106.0,4.5,106.0
99,106.0,5.0,106.0
100,107.0,7.0,107.0
101,107.0,9.0,107.0
102,107.75,9.5,107.75
103,107.75,8.0,107.75
104,102.75,6.5,102.75
105,102.75,5.5,102.75
106,101.25,5.5,101.25
107,101.25,5.5,101.25
108,101.25,6.0,101.25
109,101.25,5.5,101.25
110,101.25,5.5,101.25
111,100.75,6.5,100.75
112,100.75,9.0,100.75
113,100.0,12.0,100.0
114,100.0,13.5,100.0
115,100.0,14.0,100.0
116,102.5,11.5,102.5
117,102.5,10.0,102.5
118,105.5,8.5,105.5
119,105.5,7.5,105.5
120,110.25,7.5,110.25
121,110.25,8.0,110.25
122,112.5,8.0,112.5
123,112.5,7.5,112.5
124,114.5,5.5,114.5
125,114.5,6.0,114.5
126,114.5,7.0,114.5
127,114.75,9.0,114.75
128,114.75,10.5,114.75
129,115.75,9.5,115.75
130,115.75,8.0,115.75
131,115.75,7.5,115.75
132,115.75,7.5,115.75
133,115.75,7.5,115.75
134,115.75,8.0,115.75
135,115.75,8.0,115.75
136,115.75,7.5,115.75
137,115.75,7.0,115.75
138,116.0,6.5,116.0
139,116.0,5.5,116.0
140,116.0,6.5,116.0
141,116.0,8.0,116.0
142,119.5,7.0,119.5
143,119.5,6.0,119.5
144,120.0,5.5,120.0
145,120.0,6.0,120.0
146,118.75,5.5,118.75
147,117.5,5.5,117.5
148,117.5,5.5,117.5
149,117.5,5.5,117.5
150,117.5,5.5,117.5
151,117.25,5.0,117.25
152,117.25,5.0,117.25
153,117.25,4.5,117.25
154,116.75,5.0,116.75
155,116.75,5.0,116.75
156,112.75,5.0,112.75
157,112.75,4.5,112.75
158,113.5,6.5,113.5
159,113.5,7.5,113.5
160,115.75,7.5,115.75
161,115.75,6.0,115.75
162,115.75,5.5,115.75
163,115.75,5.5,115.75
164,115.75,6.0,115.75
165,114.75,5.5,114.75
166,114.75,5.5,114.75
167,113.5,5.0,113.5
168,113.5,4.0,113.5
169,114.25,3.5,114.25
170,114.25,3.0,114.25
171,114.25,3.5,114.25
172,115.5,4.5,115.5
173,115.5,5.5,115.5
174,116.0,5.5,116.0
175,116.0,5.0,116.0
176,117.5,4.0,117.5
177,117.75,3.5,117.75
178,117.75,3.5,117.75
179,116.25,2.0,116.25
180,116.25,3.5,116.25
181,116.5,3.5,116.5
182,116.5,3.5,116.5
183,117.0,3.5,117.0
184,117.0,3.0,117.0
185,116.5,2.5,116.5
186,116.5,2.5,116.5
187,117.0,2.0,117.0
188,117.0,2.5,117.0
189,117.0,3.0,117.0
190,117.0,3.5,117.0
191,117.25,3.5,117.25
192,117.25,3.5,117.25
193,119.25,3.5,119.25
194,119.25,3.5,119.25
195,120.5,3.0,120.5
196,120.5,3.5,120.5
197,120.5,5.0,120.5
198,120.5,4.5,120.5
199,120.75,4.0,120.75
200,120.75,4.0,120.75
201,122.75,3.5,122.75
202,122.75,4.0,122.75
203,123.5,4.5,123.5
204,123.5,5.0,123.5
205,124.0,5.0,124.0
206,124.0,5.5,124.0
207,124.0,6.5,124.0
208,124.0,6.5,124.0
209,123.75,6.5,123.75
210,123.75,7.0,123.75
211,123.75,8.0,123.75
212,123.75,7.0,123.75
213,122.75,7.5,122.75
214,122.75,8.0,122.75
215,122.75,8.5,122.75
216,122.75,8.5,122.75
217,123.0,8.5,123.0
218,123.0,8.5,123.0
219,123.0,8.5,123.0
220,122.75,8.0,122.75
221,122.75,7.5,122.75
222,122.75,8.0,122.75
223,121.0,7.5,121.0
224,121.0,7.0,121.0
225,121.0,7.0,121.0
226,121.0,6.5,121.0
227,121.5,7.0,121.5
228,121.5,6.5,121.5
229,122.25,6.0,122.25
230,122.25,5.5,122.25
231,122.75,5.5,122.75
232,122.75,5.5,122.75
233,122.75,5.5,122.75
234,122.75,5.5,122.75
235,122.75,5.0,122.75
236,122.75,5.0,122.75
237,123.25,5.0,123.25
238,123.25,5.0,123.25
239,123.75,5.0,123.75
240,123.75,5.0,123.75
241,123.75,5.0,123.75
242,123.75,5.0,123.75
243,124.5,5.0,124.5
244,124.5,5.5,124.5
245,124.5,6.5,124.5
246,124.5,7.0,124.5
247,122.75,7.0,122.75
248,122.75,7.5,122.75
249,122.75,8.0,122.75
250,122.75,9.5,122.75
251,122.75,11.0,122.75
252,122.75,9.5,122.75
253,122.75,9.5,122.75
254,123.5,9.5,123.5
255,123.5,9.5,123.5
256,123.5,9.5,123.5
257,124.5,9.5,124.5
258,124.5,9.5,124.5
259,123.25,9.0,123.25
260,123.5,9.0,123.5
261,123.5,9.0,123.5
262,124.25,8.5,124.25
263,124.25,8.0,124.25
264,125.0,7.5,125.0
265,125.0,6.5,125.0
266,125.5,6.5,125.5
267,125.5,6.5,125.5
268,126.0,6.0,126.0
269,126.0,6.0,126.0
270,127.25,6.0,127.25
271,127.25,5.5,127.25
272,127.25,5.5,127.25
273,127.0,5.5,127.0
274,127.0,5.0,127.0
275,127.0,5.0,127.0
