seconds,FHR,UC,FHR_denoised
0,145.0,7.5,145.0
1,145.0,7.5,145.0
2,146.0,7.5,146.0
3,145.5,7.5,145.5
4,145.5,8.5,145.5
5,146.5,9.5,146.5
6,146.5,11.5,146.5
7,146.75,13.0,146.75
8,146.75,14.5,146.75
9,146.5,15.0,146.5
10,146.5,16.5,146.5
11,146.25,17.5,146.25
12,146.25,17.0,146.25
13,144.75,19.0,144.75
14,145.0,21.5,145.0
15,145.0,23.5,145.0
16,144.5,24.5,144.5
17,143.5,24.0,143.5
18,143.5,26.5,143.5
19,142.0,27.0,142.0
20,142.0,25.5,142.0
21,142.25,24.5,142.25
22,142.25,26.0,142.25
23,142.25,29.5,142.25
24,143.0,28.5,143.0
25,143.0,28.0,143.0
26,142.75,27.5,142.75
27,142.25,26.5,142.25
28,142.25,26.5,142.25
29,143.25,26.0,143.25
30,143.25,25.5,143.25
31,143.25,24.0,143.25
32,143.5,22.5,143.5
33,143.5,23.0,143.5
34,141.5,27.0,141.5
35,141.5,28.0,141.5
36,138.5,25.5,138.5
37,138.5,29.5,138.5
38,136.75,29.5,136.75
39,138.5,31.0,138.5
40,138.5,31.0,138.5
41,138.5,32.0,138.5
42,138.5,32.5,138.5
43,138.25,32.5,138.25
44,138.25,31.5,138.25
45,138.25,34.5,138.25
46,138.25,34.5,138.25
47,138.25,35.5,138.25
48,138.25,35.5,138.25
49,138.25,33.5,138.25
50,138.25,32.5,138.25
51,138.25,31.0,138.25
52,0.0,28.5,145.0
53,0.0,30.5,145.0
54,0.0,34.0,145.0
55,0.0,38.0,145.0
56,132.0,36.5,132.0
57,132.0,35.0,132.0
58,134.25,31.5,134.25
59,135.0,27.0,135.0
60,135.0,24.5,135.0
61,135.75,30.5,135.75
62,135.75,34.0,135.75
63,135.75,37.5,135.75
64,135.75,38.0,135.75
65,135.75,33.0,135.75
66,133.25,30.0,133.25
67,133.25,26.5,133.25
68,131.25,24.0,131.25
69,131.25,28.5,131.25
70,129.0,32.0,129.0
71,125.75,36.5,125.75
72,125.75,42.0,125.75
73,125.5,45.0,125.5
74,125.5,42.0,125.5
75,123.5,38.5,123.5
76,123.5,35.0,123.5
77,123.5,32.0,123.5
78,123.5,30.0,123.5
79,123.5,32.5,123.5
80,123.5,37.5,123.5
81,123.5,40.0,123.5
82,123.25,42.5,123.25
83,123.25,45.0,123.25
84,123.5,47.0,123.5
85,123.5,42.0,123.5
86,123.5,40.5,123.5
87,0.0,40.5,145.0
88,0.0,39.0,145.0
89,0.0,39.0,145.0
90,0.0,40.0,145.0
91,0.0,40.0,145.0
92,0.0,43.0,145.0
93,0.0,45.0,145.0
94,185.5,52.0,185.5
95,186.0,50.5,186.0
96,184.25,46.5,184.25
97,184.25,45.5,184.25
98,193.75,42.5,193.75
99,193.75,41.5,193.75
100,205.0,43.0,205.0
101,205.0,50.0,205.0
102,211.25,51.0,211.25
103,211.25,55.0,211.25
104,211.25,59.0,211.25
105,211.25,61.0,211.25
106,211.25,58.0,211.25
107,211.5,56.5,211.5
108,211.25,55.0,211.25
109,211.25,53.5,211.25
110,211.25,55.0,211.25
111,211.25,57.5,211.25
112,0.0,54.0,0.0
113,0.0,54.0,0.0
114,0.0,57.5,0.0
115,0.0,58.0,0.0
116,0.0,55.5,0.0
117,0.0,54.5,0.0
118,0.0,49.5,0.0
119,0.0,46.5,0.0
120,0.0,48.0,0.0
121,0.0,52.0,0.0
122,0.0,55.0,0.0
123,0.0,56.0,0.0
124,0.0,59.0,0.0
125,0.0,58.0,0.0
126,0.0,59.0,0.0
127,0.0,59.0,0.0
128,0.0,63.5,0.0
129,0.0,62.0,0.0
130,0.0,61.0,0.0
131,0.0,63.0,0.0
132,0.0,58.5,0.0
133,0.0,55.0,0.0
134,0.0,56.0,0.0
135,0.0,57.0,0.0
136,0.0,62.0,0.0
137,0.0,63.0,0.0
138,0.0,63.0,0.0
139,0.0,61.0,0.0
140,0.0,58.5,0.0
141,0.0,53.0,0.0
142,0.0,60.0,0.0
143,0.0,59.5,0.0
144,0.0,49.5,0.0
145,0.0,43.5,0.0
146,0.0,42.0,0.0
147,0.0,43.0,0.0
148,0.0,45.5,0.0
149,0.0,47.5,0.0
150,0.0,46.0,0.0
151,0.0,41.0,0.0
152,0.0,35.0,0.0
153,0.0,31.5,0.0
154,0.0,26.0,0.0
155,0.0,28.0,0.0
156,0.0,29.0,0.0
157,0.0,31.5,0.0
158,0.0,35.0,0.0
159,0.0,41.0,0.0
160,0.0,43.5,0.0
161,0.0,39.5,0.0
162,0.0,40.0,0.0
163,0.0,35.5,0.0
164,0.0,38.5,0.0
165,0.0,39.0,0.0
166,0.0,45.0,0.0
167,0.0,49.5,0.0
168,0.0,50.0,0.0
169,0.0,49.5,0.0
170,0.0,46.5,0.0
171,0.0,44.0,0.0
172,0.0,44.0,0.0
173,0.0,43.0,0.0
174,0.0,44.0,0.0
175,0.0,39.5,0.0
176,76.5,34.5,76.5
177,76.5,37.5,76.5
178,76.5,36.5,76.5
179,76.25,41.0,76.25
180,76.25,45.0,76.25
181,76.25,50.5,76.25
182,76.0,48.0,76.0
183,76.0,50.0,76.0
184,76.0,52.5,76.0
185,76.25,48.5,76.25
186,76.25,47.5,76.25
187,75.75,50.5,75.75
188,75.75,55.0,75.75
189,75.75,56.5,75.75
190,75.75,53.5,75.75
191,75.75,53.0,75.75
192,75.0,51.0,75.0
193,75.0,45.5,75.0
194,75.0,44.5,75.0
195,75.0,42.0,75.0
196,75.0,39.5,75.0
197,75.0,37.0,75.0
198,75.0,36.5,75.0
199,75.0,46.5,75.0
200,75.0,50.5,75.0
201,75.0,47.5,75.0
202,75.0,48.0,75.0
203,75.0,50.5,75.0
204,75.0,50.0,75.0
205,74.75,54.5,74.75
206,74.75,63.0,74.75
207,74.75,68.0,74.75
208,74.75,65.0,74.75
209,74.75,68.0,74.75
210,74.75,65.5,74.75
211,74.75,64.0,74.75
212,74.75,68.5,74.75
213,74.75,71.5,74.75
214,74.75,75.0,74.75
215,0.0,74.0,145.0
216,0.0,74.0,145.0
217,0.0,72.0,145.0
218,0.0,69.0,145.0
219,0.0,66.5,145.0
220,0.0,68.0,145.0
221,99.25,71.0,99.25
222,99.25,74.5,99.25
223,100.0,74.5,100.0
224,100.0,72.5,100.0
225,100.0,78.5,100.0
226,99.75,75.5,99.75
227,99.75,73.0,99.75
228,100.0,72.5,100.0
229,100.0,82.0,100.0
230,99.75,85.0,99.75
231,99.75,86.0,99.75
232,100.0,87.0,100.0
233,100.0,88.0,100.0
234,100.0,87.5,100.0
235,0.0,86.0,145.0
236,0.0,89.0,145.0
237,0.0,94.0,145.0
238,0.0,92.5,145.0
239,0.0,94.0,145.0
240,0.0,93.5,145.0
241,0.0,96.5,145.0
242,0.0,97.5,145.0
