seconds,FHR,UC,FHR_denoised
0,150.75,6.0,150.75
1,152.25,8.0,152.25
2,152.25,8.0,152.25
3,152.25,11.0,152.25
4,153.0,11.0,153.0
5,153.0,14.0,153.0
6,152.25,14.0,152.25
7,153.0,17.0,153.0
8,153.0,17.0,153.0
9,153.0,14.0,153.0
10,153.75,14.0,153.75
11,153.75,11.0,153.75
12,152.25,11.0,152.25
13,152.25,10.0,152.25
14,152.25,10.0,152.25
15,152.25,9.0,152.25
16,152.25,9.0,152.25
17,151.5,8.0,151.5
18,150.0,8.0,150.0
19,150.0,10.0,150.0
20,150.0,10.0,150.0
21,149.25,11.0,149.25
22,149.25,11.0,149.25
23,149.25,12.0,149.25
24,149.25,12.0,149.25
25,149.25,12.0,149.25
26,149.25,12.0,149.25
27,149.25,12.0,149.25
28,148.5,12.0,148.5
29,147.0,11.0,147.0
30,147.0,11.0,147.0
31,148.5,8.0,148.5
32,148.5,8.0,148.5
33,149.25,7.0,149.25
34,147.0,7.0,147.0
35,147.0,10.0,147.0
36,147.75,10.0,147.75
37,147.75,12.0,147.75
38,146.25,12.0,146.25
39,143.5,11.0,143.5
40,143.5,11.0,143.5
41,144.25,11.0,144.25
42,144.25,11.0,144.25
43,145.0,11.0,145.0
44,142.75,11.0,142.75
45,142.75,12.0,142.75
46,142.25,12.0,142.25
47,142.25,11.0,142.25
48,141.5,11.0,141.5
49,140.25,9.0,140.25
50,140.25,9.0,140.25
51,139.5,7.0,139.5
52,139.5,7.0,139.5
53,139.0,4.0,139.0
54,140.25,4.0,140.25
55,140.25,1.0,140.25
56,141.5,1.0,141.5
57,141.5,0.0,141.5
58,140.75,0.0,140.75
59,140.75,0.0,140.75
60,139.5,0.0,139.5
61,140.25,2.0,140.25
62,140.25,2.0,140.25
63,140.75,3.0,140.75
64,140.75,3.0,140.75
65,141.5,2.0,141.5
66,141.5,2.0,141.5
67,141.5,0.0,141.5
68,140.25,0.0,140.25
69,140.25,0.0,140.25
70,138.25,0.0,138.25
71,138.25,0.0,138.25
72,140.25,0.0,140.25
73,137.5,1.0,137.5
74,137.5,1.0,137.5
75,137.0,3.0,137.0
76,137.0,3.0,137.0
77,134.5,6.0,134.5
78,134.5,6.0,134.5
79,133.25,10.0,133.25
80,133.25,10.0,133.25
81,133.25,14.0,133.25
82,131.0,14.0,131.0
83,131.0,16.0,131.0
84,131.5,16.0,131.5
85,131.5,14.0,131.5
86,131.0,14.0,131.0
87,131.0,11.0,131.0
88,131.0,11.0,131.0
89,131.0,11.0,131.0
90,132.25,11.0,132.25
91,129.75,16.0,129.75
92,129.75,16.0,129.75
93,130.5,19.0,130.5
94,130.5,19.0,130.5
95,129.25,19.0,129.25
96,129.25,19.0,129.25
97,131.5,20.0,131.5
98,131.5,20.0,131.5
99,131.5,20.0,131.5
100,131.5,20.0,131.5
101,132.25,19.0,132.25
102,134.5,19.0,134.5
103,134.5,18.0,134.5
104,135.75,18.0,135.75
105,135.75,19.0,135.75
106,138.25,19.0,138.25
107,138.25,21.0,138.25
108,138.25,21.0,138.25
109,139.0,21.0,139.0
110,139.0,21.0,139.0
111,138.25,19.0,138.25
112,138.25,19.0,138.25
113,140.25,19.0,140.25
114,140.25,19.0,140.25
115,140.25,21.0,140.25
116,141.5,21.0,141.5
117,141.5,22.0,141.5
118,141.5,22.0,141.5
119,141.5,21.0,141.5
120,142.75,21.0,142.75
121,143.5,20.0,143.5
122,143.5,20.0,143.5
123,145.0,21.0,145.0
124,145.0,21.0,145.0
125,143.5,21.0,143.5
126,142.75,21.0,142.75
127,142.75,22.0,142.75
128,142.25,22.0,142.25
129,142.25,22.0,142.25
130,142.25,22.0,142.25
131,140.75,21.0,140.75
132,140.75,21.0,140.75
133,141.5,22.0,141.5
134,141.5,22.0,141.5
135,142.25,23.0,142.25
136,142.25,23.0,142.25
137,142.25,22.0,142.25
138,140.75,22.0,140.75
139,140.75,22.0,140.75
140,141.5,22.0,141.5
141,141.5,21.0,141.5
142,139.5,21.0,139.5
143,137.5,20.0,137.5
144,137.5,20.0,137.5
145,137.5,20.0,137.5
146,137.5,20.0,137.5
147,137.5,21.0,137.5
148,137.5,21.0,137.5
149,137.0,22.0,137.0
150,134.0,22.0,134.0
151,134.0,22.0,134.0
152,129.75,22.0,129.75
153,129.75,21.0,129.75
154,129.25,21.0,129.25
155,129.25,23.0,129.25
156,126.5,23.0,126.5
157,126.5,25.0,126.5
158,126.0,25.0,126.0
159,126.0,26.0,126.0
160,128.25,26.0,128.25
161,128.25,24.0,128.25
162,129.25,24.0,129.25
163,128.25,21.0,128.25
164,128.25,21.0,128.25
165,127.75,21.0,127.75
166,127.75,21.0,127.75
167,130.5,23.0,130.5
168,130.5,23.0,130.5
169,129.75,24.0,129.75
170,129.75,24.0,129.75
171,131.5,22.0,131.5
172,131.5,22.0,131.5
173,134.0,20.0,134.0
174,132.75,20.0,132.75
175,132.75,21.0,132.75
176,132.75,21.0,132.75
177,132.75,23.0,132.75
178,132.75,23.0,132.75
179,132.75,23.0,132.75
180,132.25,23.0,132.25
181,132.25,22.0,132.25
182,131.5,22.0,131.5
183,134.5,21.0,134.5
184,134.5,21.0,134.5
185,137.0,23.0,137.0
186,137.0,23.0,137.0
187,136.25,24.0,136.25
188,136.25,24.0,136.25
189,140.75,23.0,140.75
190,141.5,23.0,141.5
191,141.5,21.0,141.5
192,142.25,21.0,142.25
193,142.25,20.0,142.25
194,145.0,20.0,145.0
195,146.25,21.0,146.25
196,146.25,21.0,146.25
197,146.25,23.0,146.25
198,146.25,23.0,146.25
199,142.75,23.0,142.75
200,139.5,23.0,139.5
201,139.5,22.0,139.5
202,133.25,22.0,133.25
203,133.25,22.0,133.25
204,133.25,22.0,133.25
205,133.25,25.0,133.25
206,134.0,25.0,134.0
207,134.0,26.0,134.0
208,130.5,26.0,130.5
209,134.0,26.0,134.0
210,134.0,26.0,134.0
211,129.75,26.0,129.75
212,129.75,26.0,129.75
213,125.0,26.0,125.0
214,125.0,26.0,125.0
215,112.75,25.0,112.75
216,112.75,25.0,112.75
217,112.75,22.0,112.75
218,99.25,22.0,99.25
219,99.25,20.0,99.25
220,106.0,20.0,106.0
221,106.0,19.0,106.0
222,119.0,19.0,119.0
223,119.0,19.0,119.0
224,124.0,19.0,124.0
225,124.0,19.0,124.0
226,128.75,19.0,128.75
227,128.75,19.0,128.75
228,131.0,19.0,131.0
229,132.25,21.0,132.25
230,132.25,21.0,132.25
231,127.0,22.0,127.0
232,127.0,22.0,127.0
233,125.5,22.0,125.5
234,125.5,22.0,125.5
235,127.0,20.0,127.0
236,127.0,20.0,127.0
237,127.0,20.0,127.0
238,127.0,20.0,127.0
239,122.5,23.0,122.5
240,122.5,23.0,122.5
241,100.75,25.0,100.75
242,100.75,25.0,100.75
243,100.75,24.0,100.75
244,91.5,24.0,91.5
245,91.5,21.0,91.5
246,91.5,21.0,91.5
247,92.5,20.0,92.5
248,92.5,20.0,92.5
249,92.25,22.0,92.25
250,92.25,22.0,92.25
251,92.25,24.0,92.25
252,95.75,24.0,95.75
253,95.75,23.0,95.75
254,104.5,23.0,104.5
255,104.5,21.0,104.5
256,113.25,21.0,113.25
257,113.25,20.0,113.25
258,124.5,20.0,124.5
259,124.5,21.0,124.5
260,124.5,21.0,124.5
261,124.5,23.0,124.5
262,125.5,23.0,125.5
263,125.5,22.0,125.5
264,132.75,22.0,132.75
265,132.75,20.0,132.75
266,129.75,20.0,129.75
267,131.5,22.0,131.5
268,131.5,22.0,131.5
269,136.25,26.0,136.25
270,136.25,26.0,136.25
271,134.5,26.0,134.5
272,134.5,26.0,134.5
273,134.5,25.0,134.5
274,136.25,25.0,136.25
275,136.25,24.0,136.25
276,137.0,24.0,137.0
277,137.0,23.0,137.0
278,138.25,23.0,138.25
279,138.25,22.0,138.25
280,137.5,22.0,137.5
281,134.5,19.0,134.5
282,134.5,19.0,134.5
283,132.25,18.0,132.25
284,132.25,18.0,132.25
285,128.75,19.0,128.75
286,128.75,19.0,128.75
287,128.75,21.0,128.75
288,128.75,21.0,128.75
289,129.25,19.0,129.25
290,129.25,19.0,129.25
291,129.75,17.0,129.75
292,129.75,17.0,129.75
293,132.25,17.0,132.25
294,137.0,17.0,137.0
295,137.0,19.0,137.0
296,138.25,19.0,138.25
297,138.25,20.0,138.25
298,139.5,20.0,139.5
299,140.25,18.0,140.25
300,140.25,18.0,140.25
301,133.25,16.0,133.25
302,133.25,16.0,133.25
303,132.75,16.0,132.75
304,132.75,16.0,132.75
305,135.25,18.0,135.25
306,135.25,18.0,135.25
307,136.25,18.0,136.25
308,134.0,18.0,134.0
309,134.0,17.0,134.0
310,135.75,17.0,135.75
311,135.75,18.0,135.75
312,135.75,18.0,135.75
313,135.75,20.0,135.75
314,137.5,20.0,137.5
315,140.25,19.0,140.25
316,140.25,19.0,140.25
317,137.5,17.0,137.5
318,137.5,17.0,137.5
319,138.25,16.0,138.25
320,138.25,16.0,138.25
321,139.5,15.0,139.5
322,138.25,15.0,138.25
323,138.25,11.0,138.25
324,140.75,11.0,140.75
325,140.75,7.0,140.75
326,143.5,7.0,143.5
327,142.25,7.0,142.25
328,142.25,7.0,142.25
329,144.25,9.0,144.25
330,144.25,9.0,144.25
331,145.75,11.0,145.75
332,142.75,11.0,142.75
333,142.75,10.0,142.75
334,143.5,10.0,143.5
335,143.5,9.0,143.5
336,141.5,9.0,141.5
337,139.5,10.0,139.5
338,139.5,10.0,139.5
339,142.25,11.0,142.25
340,142.25,11.0,142.25
341,139.5,10.0,139.5
