seconds,FHR,UC
0,156.5,8.5
1,156.5,8.5
2,157.25,9.0
3,158.0,9.0
4,158.0,8.5
5,158.0,8.0
6,161.75,8.0
7,162.5,8.0
8,162.5,8.0
9,162.0,8.5
10,162.0,8.5
11,161.0,8.5
12,159.5,8.0
13,159.5,8.5
14,159.5,8.0
15,158.25,8.0
16,158.25,8.0
17,158.75,8.0
18,158.75,8.5
19,157.5,8.5
20,157.5,8.5
21,156.25,8.0
22,156.25,8.5
23,154.5,8.5
24,153.5,8.5
25,153.5,8.0
26,154.0,8.5
27,154.0,9.0
28,154.0,9.0
29,154.75,9.0
30,154.75,8.5
31,154.75,7.5
32,153.25,7.5
33,153.25,7.5
34,152.25,8.0
35,151.5,8.5
36,151.5,8.0
37,149.5,7.5
38,149.5,7.5
39,145.25,7.0
40,145.25,6.5
41,145.25,7.5
42,140.5,7.5
43,140.0,8.0
44,140.0,8.0
45,140.5,7.0
46,140.5,7.0
47,143.0,6.5
48,143.0,7.0
49,147.5,8.5
50,150.0,9.5
51,150.0,10.0
52,151.25,9.5
53,152.75,8.0
54,152.75,7.5
55,153.25,8.0
56,153.25,8.0
57,152.25,8.0
58,151.75,8.0
59,151.75,8.0
60,151.25,8.0
61,151.25,7.5
62,151.25,6.5
63,151.25,6.5
64,151.25,7.0
65,150.75,6.5
66,150.75,6.5
67,150.75,7.5
68,150.75,7.5
69,152.5,7.0
70,152.5,7.0
71,154.5,7.0
72,155.75,7.0
73,155.75,7.0
74,156.5,7.5
75,157.25,7.5
76,157.25,7.0
77,157.25,8.0
78,156.25,8.5
79,156.25,8.5
80,148.5,7.5
81,148.5,7.5
82,144.75,7.5
83,141.0,7.5
84,141.0,7.5
85,136.5,7.0
86,136.5,7.0
87,134.75,7.0
88,134.75,7.0
89,134.0,6.5
90,134.0,6.5
91,135.25,6.5
92,135.25,6.5
93,135.25,6.0
94,136.0,6.5
95,136.0,6.5
96,136.0,6.5
97,136.75,6.5
98,136.75,6.0
99,136.75,6.0
100,138.25,6.0
101,138.25,6.0
102,141.5,6.5
103,141.5,6.5
104,146.75,6.0
105,146.75,6.0
106,147.75,6.0
107,148.0,6.0
108,148.0,6.0
109,147.75,6.0
110,148.0,6.0
111,148.0,5.5
112,149.0,6.0
113,149.0,6.0
114,148.25,6.5
115,148.25,6.0
116,148.25,5.5
117,151.0,6.0
118,151.0,6.0
119,151.0,6.0
120,152.25,6.0
121,152.25,5.5
122,151.75,6.0
123,151.25,6.0
124,151.25,6.5
125,150.75,6.0
126,150.75,6.0
127,150.75,6.0
128,151.75,6.5
129,151.75,6.5
130,152.5,6.5
131,153.0,6.5
132,153.0,6.5
133,153.0,6.5
134,152.5,6.5
135,152.5,6.5
136,152.75,6.0
137,153.25,6.5
138,153.25,6.5
139,154.25,7.0
140,155.0,7.0
141,155.0,6.5
142,156.0,6.5
143,156.25,6.5
144,156.25,6.5
145,156.25,6.5
146,156.25,7.0
147,155.0,7.0
148,154.5,7.0
149,154.5,7.0
150,154.5,7.0
151,153.75,7.0
152,153.75,7.0
153,152.75,7.0
154,152.75,7.0
155,152.75,7.5
156,150.75,7.5
157,151.5,7.5
158,151.5,7.5
159,151.25,8.0
160,151.25,8.5
161,151.25,9.0
162,151.25,8.0
163,151.25,8.0
164,151.5,8.5
165,152.5,8.0
166,152.5,8.0
167,153.0,8.0
168,154.25,8.0
169,154.25,7.5
170,154.75,8.0
171,154.75,8.0
172,155.5,7.5
173,154.0,7.5
174,154.0,7.5
175,153.0,7.5
176,152.25,7.0
177,152.25,7.0
178,152.5,7.0
179,152.75,7.5
180,152.75,8.0
181,154.5,7.0
182,154.5,7.0
183,154.5,7.5
184,157.0,7.0
185,157.0,7.5
186,157.0,7.5
187,157.0,7.5
188,157.25,7.0
189,157.25,7.0
190,158.25,7.0
191,158.75,7.0
192,158.75,7.0
193,159.0,7.5
194,159.0,7.0
195,159.0,7.0
196,159.0,7.0
197,159.0,7.5
198,157.75,7.0
199,156.0,7.0
200,156.0,7.0
201,154.25,7.0
202,152.25,7.0
203,152.25,7.0
204,150.75,7.0
205,150.75,7.0
206,149.75,7.5
207,149.75,7.0
208,149.75,7.0
209,148.5,7.5
210,148.5,7.5
211,149.5,7.5
212,149.5,7.5
213,149.5,7.5
214,148.5,7.5
215,148.5,7.0
216,148.5,7.5
217,148.75,7.5
