seconds,FHR,UC
0,123.0,1.0
1,123.0,0.0
2,123.0,0.0
3,121.75,0.0
4,127.25,0.0
5,127.25,0.0
6,128.0,0.0
7,128.0,0.0
8,130.25,0.0
9,130.25,0.0
10,129.75,0.0
11,132.0,0.5
12,132.0,1.5
13,131.25,1.5
14,131.25,0.5
15,132.5,0.0
16,132.5,0.0
17,130.75,0.0
18,130.75,0.0
19,130.75,0.0
20,131.75,0.0
21,131.75,0.0
22,130.0,0.0
23,130.0,0.0
24,131.5,0.0
25,131.5,1.0
26,130.75,1.5
27,130.75,0.5
28,131.75,0.0
29,132.0,0.0
30,132.0,0.0
31,132.0,0.0
32,132.0,0.0
33,132.0,0.0
34,132.0,0.0
35,132.0,0.0
36,131.75,0.0
37,131.75,0.5
38,131.75,1.5
39,132.0,1.5
40,132.0,0.0
41,132.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.5
50,0.0,1.5
51,0.0,2.0
52,0.0,1.5
53,0.0,0.0
54,0.0,0.0
55,115.75,0.0
56,115.75,0.0
57,115.75,0.0
58,130.0,0.0
59,130.0,0.0
60,126.25,0.0
61,126.25,0.0
62,123.75,1.0
63,123.75,2.5
64,124.0,3.0
65,124.0,1.0
66,121.5,0.0
67,121.5,0.0
68,120.75,0.0
69,120.75,0.0
70,120.0,0.0
71,120.0,0.0
72,119.25,0.0
73,119.25,0.0
74,118.75,0.0
75,118.75,0.0
76,119.75,0.5
77,119.75,1.0
78,122.0,2.0
79,122.0,2.0
80,121.25,0.5
81,121.25,0.0
82,121.5,0.0
83,121.5,0.0
84,122.25,0.0
85,122.25,0.0
86,122.25,0.0
87,122.25,0.0
88,119.5,0.5
89,119.5,1.5
90,119.0,3.0
91,119.0,3.5
92,117.75,3.0
93,117.75,1.0
94,117.75,0.5
95,116.0,0.5
96,116.0,0.0
97,116.0,0.0
98,115.0,0.0
99,117.0,0.0
100,117.0,0.0
101,117.0,1.0
102,117.0,2.5
103,117.0,4.0
104,115.5,5.0
105,115.5,5.0
106,115.0,3.5
107,115.0,3.0
108,116.0,2.5
109,121.0,2.5
110,121.0,2.5
111,125.75,1.5
112,125.75,0.5
113,128.0,0.5
114,128.0,2.5
115,128.5,4.0
116,128.5,6.0
117,131.5,7.0
118,135.0,7.5
119,135.0,6.5
120,133.0,5.0
121,133.0,3.5
122,130.25,3.5
123,128.0,3.5
124,128.0,3.0
125,128.0,2.0
126,128.0,2.0
127,128.75,3.5
128,128.75,5.0
129,130.25,6.0
130,130.25,7.0
131,131.5,7.0
132,131.5,5.5
133,131.0,4.5
134,132.75,3.5
135,132.75,3.0
136,134.0,3.5
137,134.0,3.0
138,134.25,2.5
139,134.25,2.5
140,133.5,4.5
141,133.5,5.5
142,134.25,6.5
143,134.5,7.5
144,134.5,8.0
145,135.25,7.0
146,135.25,6.0
147,132.75,5.5
148,132.75,5.0
149,131.25,5.0
150,131.25,4.5
151,129.0,4.5
152,129.0,3.5
153,129.0,5.5
154,128.25,7.0
155,128.25,8.0
156,128.75,9.0
157,128.75,8.5
158,131.0,7.0
159,131.0,6.0
160,127.25,5.5
161,121.5,5.0
162,121.5,4.5
163,121.5,4.0
164,125.5,3.5
165,125.5,5.0
166,124.25,6.5
167,124.25,7.5
168,127.75,8.0
169,127.75,8.5
170,127.25,6.5
171,127.25,5.0
172,127.0,4.5
173,127.0,4.0
174,126.0,3.5
175,125.5,3.0
176,125.5,2.5
177,125.75,2.0
178,125.75,3.5
179,125.0,5.0
180,125.0,6.0
181,127.25,7.5
182,127.25,8.5
183,130.0,7.5
184,130.0,6.0
185,132.75,4.5
186,135.75,4.0
187,135.75,3.5
188,135.5,3.0
189,135.5,2.5
190,137.5,1.0
191,137.5,0.5
192,139.5,2.0
193,139.25,3.0
194,139.25,4.0
195,138.5,5.0
196,138.5,5.5
197,139.25,4.0
198,139.5,2.5
199,139.5,1.5
200,139.25,1.5
201,139.25,1.0
202,143.25,0.5
203,145.0,0.0
204,145.0,0.0
205,143.25,0.0
206,143.25,1.5
207,143.0,3.5
208,142.5,5.0
209,142.5,6.5
210,140.75,4.5
211,140.75,3.0
212,140.25,1.5
213,140.25,1.5
214,138.5,1.5
215,137.5,0.5
216,137.5,0.0
217,136.5,1.0
218,136.5,3.0
219,135.75,5.0
220,135.75,6.5
221,135.75,7.0
222,135.25,7.0
223,135.25,5.0
224,134.25,3.5
225,134.25,2.5
226,134.25,2.5
227,134.25,1.5
228,134.25,1.0
229,134.25,0.0
230,135.0,0.0
231,135.0,2.5
232,135.0,4.5
233,134.0,6.0
234,134.0,7.0
235,128.5,6.5
236,128.5,4.5
237,125.75,3.5
238,125.75,3.0
239,128.0,2.5
240,128.0,2.0
241,128.0,1.0
242,128.0,2.0
243,137.25,4.5
244,137.25,6.5
245,137.25,8.5
246,136.75,9.5
247,136.75,9.5
248,136.5,7.5
249,136.5,5.5
250,136.25,5.0
251,136.25,5.0
252,136.0,6.0
253,138.0,6.5
254,138.0,8.5
255,138.0,12.5
256,138.0,16.0
257,138.0,16.0
258,138.0,24.0
259,137.75,33.0
260,137.75,26.0
261,137.75,10.5
262,0.0,12.0
263,0.0,11.5
264,0.0,17.0
265,0.0,13.5
266,0.0,29.0
267,155.5,16.0
268,155.5,11.5
269,153.75,9.0
270,144.5,8.5
271,144.5,13.0
272,139.75,14.5
273,139.75,15.5
274,141.25,15.0
275,140.75,13.5
276,140.75,13.0
277,139.25,14.0
278,139.25,11.5
279,139.25,11.5
280,139.25,10.0
281,139.0,10.0
282,137.75,13.0
283,137.75,14.0
284,136.5,15.0
285,136.5,17.5
286,135.75,19.0
287,135.75,18.5
288,135.5,17.0
289,135.5,15.0
290,135.5,14.0
291,137.25,13.5
292,137.25,13.0
293,138.25,11.5
294,138.25,10.0
295,141.5,9.0
296,143.5,7.0
297,143.5,9.0
298,145.25,11.5
299,146.0,13.0
300,146.0,14.0
301,145.25,16.0
302,145.25,15.5
303,146.25,13.0
304,146.25,12.0
305,146.25,11.5
306,146.25,11.0
307,146.25,11.0
308,146.25,10.0
309,146.25,9.0
310,146.25,9.5
311,146.25,11.5
312,146.25,13.0
313,146.25,15.0
314,146.25,16.0
315,146.25,14.0
316,146.25,11.5
317,146.25,10.5
318,0.0,10.0
319,0.0,9.5
320,0.0,9.5
321,0.0,8.5
322,0.0,8.5
323,0.0,10.0
324,0.0,11.5
325,0.0,13.0
326,0.0,13.5
327,0.0,14.0
328,0.0,12.5
329,0.0,11.0
330,0.0,10.5
331,0.0,10.0
332,0.0,10.5
333,0.0,10.5
334,0.0,10.0
335,140.75,10.0
336,140.75,12.5
337,143.0,15.0
338,143.0,16.0
339,141.5,16.0
340,142.25,14.5
341,142.25,12.0
342,141.0,10.0
343,141.0,8.5
344,141.5,8.0
345,142.25,6.5
346,142.25,5.0
347,140.75,5.0
348,140.75,7.0
349,139.5,8.5
350,139.5,9.5
351,138.5,10.0
352,138.5,9.5
353,137.75,6.5
354,136.5,5.0
355,136.5,4.0
356,135.25,3.5
357,135.25,3.5
358,135.25,3.0
359,135.25,1.5
360,135.25,2.0
361,135.25,5.5
362,135.25,7.0
363,135.25,8.5
364,135.5,9.0
365,135.5,7.5
366,135.5,5.0
367,132.75,4.5
368,132.75,3.5
369,133.5,3.0
370,133.5,3.0
371,132.75,1.5
372,133.5,0.5
373,133.5,1.5
374,135.75,3.0
375,135.75,4.5
376,136.75,6.5
377,136.75,8.0
378,136.75,6.5
379,134.75,4.5
380,134.75,3.5
381,133.5,2.5
382,133.5,2.5
383,134.0,2.5
384,134.0,1.5
385,133.0,0.5
386,134.0,2.0
387,134.0,3.5
388,135.0,5.0
389,135.0,6.5
390,135.25,7.5
391,135.25,6.5
392,136.5,4.5
393,138.25,3.0
394,138.25,2.5
395,138.5,2.5
396,138.5,2.0
397,138.0,1.0
398,138.0,0.5
399,138.0,1.0
400,137.0,2.5
401,137.0,5.0
402,136.25,6.5
403,136.25,7.0
404,134.25,5.0
405,134.25,3.0
406,134.5,2.0
407,135.25,1.5
408,135.25,1.5
409,135.25,1.0
410,135.25,0.5
411,136.25,0.5
412,136.25,1.5
413,136.75,3.0
414,138.0,5.0
415,138.0,6.0
416,138.5,6.0
417,138.5,4.5
418,139.5,2.5
419,139.5,2.0
420,140.0,1.5
421,141.25,1.5
422,141.25,1.0
423,142.0,0.5
424,142.0,0.0
425,142.5,1.0
426,143.25,3.0
427,143.25,4.5
428,143.5,6.0
429,143.5,7.0
430,143.75,5.5
431,142.5,3.5
432,142.5,3.0
433,140.75,3.0
434,140.75,2.5
435,140.75,2.0
436,140.25,1.5
437,140.25,3.0
438,139.75,5.0
439,139.75,6.5
440,138.25,7.5
441,138.25,8.0
442,137.5,6.0
443,138.5,4.5
444,138.5,3.5
445,138.25,3.5
446,138.25,3.5
447,138.25,3.0
448,138.25,2.5
449,138.25,1.5
450,138.25,2.5
451,138.25,4.0
452,138.5,5.5
453,138.5,7.0
454,138.5,8.0
455,136.5,8.0
456,136.5,6.5
457,137.0,5.0
458,137.0,5.0
459,138.25,5.0
460,138.25,4.5
461,137.5,4.5
462,137.5,3.5
463,137.5,4.0
464,136.75,5.5
465,136.75,8.0
466,137.25,9.0
467,137.5,10.0
468,137.5,9.0
469,137.75,7.0
470,137.75,6.0
471,137.75,5.5
472,137.75,5.5
