seconds,FHR,UC
0,142.25,51.5
1,141.25,51.5
2,140.25,50.5
3,140.25,49.5
4,139.75,49.0
5,139.75,49.0
6,139.75,48.0
7,139.75,47.5
8,139.75,46.0
9,139.75,45.0
10,139.75,45.5
11,138.5,46.0
12,138.5,46.0
13,138.0,46.5
14,138.0,47.0
15,136.75,45.5
16,135.0,44.5
17,135.0,44.0
18,133.0,43.0
19,133.0,42.5
20,131.5,42.0
21,131.5,41.5
22,128.75,40.5
23,128.75,40.0
24,125.5,40.0
25,125.5,40.0
26,126.5,41.0
27,126.5,40.0
28,131.5,40.0
29,136.75,39.5
30,136.75,38.0
31,140.5,36.5
32,140.5,36.0
33,141.5,34.5
34,143.0,33.5
35,143.0,33.5
36,144.0,32.0
37,144.0,30.0
38,144.75,30.0
39,145.0,30.0
40,145.0,29.5
41,143.75,30.0
42,143.75,30.5
43,140.25,29.5
44,140.25,28.5
45,140.25,27.5
46,124.25,26.5
47,124.25,27.0
48,111.75,26.5
49,111.75,26.0
50,108.5,27.5
51,108.5,28.0
52,106.5,27.0
53,106.5,26.5
54,106.5,26.0
55,104.75,26.0
56,104.75,25.5
57,105.25,25.5
58,105.25,24.5
59,106.75,24.5
60,106.75,24.5
61,108.75,24.0
62,108.75,24.0
63,110.5,24.0
64,110.5,23.0
65,112.75,24.0
66,112.75,25.0
67,114.0,25.0
68,114.0,26.0
69,114.75,27.0
70,114.75,27.0
71,114.75,26.0
72,114.75,25.5
73,114.75,24.5
74,114.75,24.5
75,115.75,24.0
76,115.75,23.5
77,115.0,23.0
78,115.0,22.0
79,114.25,21.5
80,114.25,22.0
81,114.0,21.5
82,114.0,21.5
83,114.0,22.5
84,113.0,22.0
85,113.0,21.0
86,111.0,21.0
87,111.0,20.0
88,109.5,20.0
89,109.5,20.0
90,108.25,19.5
91,108.25,19.5
92,107.5,20.0
93,107.5,20.0
94,107.5,20.0
95,107.25,21.5
96,107.25,22.0
97,106.5,22.5
98,106.5,23.5
99,106.5,23.0
