seconds,FHR,UC
0,124.75,127.0
1,129.75,127.0
2,130.25,127.0
3,130.25,127.0
4,132.5,127.0
5,132.5,127.0
6,133.0,127.0
7,133.0,127.0
8,133.5,127.0
9,133.25,127.0
10,133.25,127.0
11,133.25,127.0
12,133.5,127.0
13,133.5,127.0
14,132.0,127.0
15,132.0,127.0
16,131.75,127.0
17,131.75,127.0
18,131.0,127.0
19,131.0,127.0
20,132.0,127.0
21,131.5,127.0
22,131.5,127.0
23,133.25,127.0
24,133.25,127.0
25,133.5,127.0
26,133.75,127.0
27,133.75,127.0
28,133.75,127.0
29,134.25,127.0
30,134.25,127.0
31,134.25,127.0
32,134.25,126.5
33,134.25,126.0
34,135.75,126.0
35,135.75,126.5
36,135.25,126.0
37,136.0,124.5
38,136.0,122.5
39,135.5,120.0
40,135.5,120.0
41,135.5,120.0
42,135.5,120.0
43,135.5,119.0
44,135.25,117.5
45,135.25,115.0
46,135.25,114.5
47,133.5,114.0
48,133.5,115.0
49,133.5,114.0
50,133.5,113.0
51,134.25,112.0
52,134.0,111.0
53,134.0,109.5
54,134.25,109.5
55,135.25,110.0
56,135.25,110.5
57,134.25,110.0
58,134.25,108.5
59,134.25,107.5
60,134.25,106.5
61,134.25,106.5
62,134.25,106.5
63,134.75,106.0
64,134.75,106.0
65,133.5,105.0
66,132.25,103.0
67,132.25,102.0
68,132.75,102.5
69,132.75,101.5
70,131.5,100.5
71,130.25,98.0
72,130.25,97.0
73,129.0,98.0
74,129.0,97.5
75,127.5,97.5
76,127.5,96.0
77,127.25,94.0
78,127.25,93.0
79,126.0,92.0
80,126.0,91.0
81,126.75,92.0
82,126.75,92.0
83,126.5,90.5
84,126.5,89.5
85,126.5,89.5
86,125.75,90.0
87,125.75,91.0
88,125.5,90.5
89,125.5,90.0
90,126.25,93.0
91,125.5,95.0
92,125.5,95.5
93,125.75,100.5
94,125.75,101.5
95,125.0,99.0
96,125.0,102.5
97,124.75,107.5
98,124.75,116.5
99,130.25,117.0
100,130.25,117.0
101,130.75,117.0
102,130.75,117.5
103,133.25,118.0
104,133.25,118.5
105,136.0,119.5
106,136.0,118.5
107,134.25,117.0
108,134.25,117.0
109,134.25,116.5
110,135.75,110.5
111,135.75,105.0
112,135.75,103.0
113,135.75,100.0
114,135.75,97.5
115,135.75,95.5
116,135.75,93.0
117,135.75,90.5
118,135.75,88.5
119,135.75,88.0
120,136.0,86.5
121,136.0,84.5
122,135.75,81.5
123,135.75,82.0
124,0.0,81.0
125,0.0,80.5
126,0.0,83.5
127,0.0,83.0
128,0.0,82.0
129,0.0,81.5
130,133.25,82.5
131,133.25,92.5
132,133.75,92.0
133,133.75,84.0
134,131.75,79.5
135,131.75,77.0
136,131.75,75.5
137,134.25,74.5
138,134.25,75.5
139,134.5,73.0
140,134.5,68.0
141,134.5,64.5
142,134.5,61.5
143,134.5,59.0
144,134.5,57.5
145,134.25,56.0
146,134.25,55.5
147,134.5,53.5
148,134.5,52.5
149,0.0,50.5
150,0.0,50.0
151,0.0,48.5
152,0.0,47.0
153,0.0,46.0
154,0.0,44.5
155,0.0,47.5
156,0.0,46.5
157,0.0,42.5
158,0.0,39.0
159,0.0,37.5
160,0.0,32.5
161,0.0,30.0
162,0.0,28.0
163,0.0,25.5
164,0.0,22.5
165,0.0,20.5
166,0.0,18.0
167,0.0,15.5
168,0.0,13.0
169,0.0,12.5
170,0.0,11.0
171,0.0,11.0
172,0.0,12.0
173,0.0,13.0
174,0.0,14.0
175,0.0,13.0
