seconds,FHR,UC
0,0.0,43.0
1,0.0,45.0
2,0.0,37.5
3,0.0,30.0
4,0.0,32.5
5,141.0,28.5
6,141.0,25.0
7,140.0,25.0
8,140.75,24.5
9,140.75,26.0
10,140.75,26.5
11,140.75,24.5
12,140.75,23.5
13,140.75,21.5
14,141.0,19.5
15,141.0,18.5
16,140.75,17.0
17,140.75,17.0
18,136.5,17.0
19,136.5,16.5
20,137.5,18.5
21,136.75,20.5
22,136.75,23.0
23,137.25,25.5
24,137.25,24.5
25,137.25,22.0
26,135.75,23.5
27,135.75,23.0
28,134.5,23.5
29,134.5,23.5
30,135.5,24.5
31,135.5,26.0
32,134.5,28.5
33,134.5,31.5
34,133.5,30.0
35,133.5,30.5
36,133.25,33.5
37,133.25,35.0
38,132.75,26.5
39,132.75,27.5
40,131.75,27.0
41,133.0,31.5
42,133.0,32.0
43,133.0,32.5
44,133.0,32.5
45,132.75,33.5
46,132.75,31.5
47,133.0,29.0
48,132.75,27.0
49,132.75,23.0
50,132.5,21.0
51,132.5,20.0
52,133.5,19.5
53,133.5,18.5
54,133.5,16.5
55,133.5,15.0
56,132.75,15.0
57,131.5,14.5
58,131.5,11.5
59,132.0,12.0
60,132.0,12.0
61,132.0,12.5
62,133.25,14.5
63,133.25,18.5
64,132.5,19.5
65,132.5,16.5
66,132.5,16.0
67,133.0,16.5
68,133.0,18.5
69,133.5,18.5
70,133.5,19.5
71,132.25,21.5
72,132.25,24.5
73,131.25,22.5
74,131.25,20.0
75,129.5,20.0
76,129.5,20.0
77,128.0,19.5
78,128.0,19.0
79,128.0,17.5
80,128.0,17.5
81,127.75,19.0
82,127.75,21.5
83,127.75,21.5
84,127.75,26.5
85,128.0,33.0
86,128.0,33.0
87,124.75,31.5
88,124.75,23.0
89,124.75,19.0
90,128.0,20.0
91,125.75,21.0
92,125.75,20.0
93,126.25,18.0
94,126.25,16.0
95,125.5,14.0
96,125.5,13.0
97,125.5,14.0
98,125.5,15.0
99,124.0,12.0
