seconds,FHR,UC
0,137.5,0.0
1,137.5,0.0
2,137.5,0.0
3,131.0,0.0
4,131.0,0.0
5,131.0,0.0
6,111.0,0.0
7,122.0,0.0
8,122.0,0.0
9,121.0,0.0
10,121.0,0.0
11,111.0,0.0
12,111.0,0.0
13,111.0,0.0
14,111.0,0.0
15,111.0,0.0
16,106.75,0.0
17,106.75,0.0
18,104.25,0.0
19,104.25,0.0
20,103.75,0.0
21,103.75,0.0
22,103.75,0.0
23,104.25,0.0
24,104.25,0.0
25,110.25,0.0
26,110.25,0.0
27,118.0,0.0
28,118.0,0.0
29,117.75,0.0
30,117.75,0.0
31,122.5,0.0
32,122.5,0.0
33,118.5,0.0
34,118.5,0.0
35,123.5,0.0
36,123.5,0.0
37,127.0,0.0
38,127.0,0.0
39,130.5,0.0
40,136.25,0.0
41,136.25,0.0
42,131.5,0.0
43,131.5,0.0
44,128.25,0.0
45,128.25,0.0
46,127.75,0.0
47,127.75,0.0
48,126.0,0.0
49,126.0,0.0
50,127.0,0.0
51,127.0,0.0
52,123.5,0.0
53,123.5,0.0
54,124.5,0.0
55,124.5,0.0
56,123.5,0.0
57,123.5,0.0
58,123.0,0.0
59,123.0,0.0
60,126.0,0.0
61,131.0,0.0
62,131.0,0.0
63,131.5,0.0
64,131.5,0.0
65,135.25,0.0
66,135.25,0.0
67,131.0,0.0
68,131.0,0.0
69,128.75,0.0
70,128.75,0.0
71,128.75,0.0
72,125.5,0.0
73,125.5,0.0
74,128.75,0.0
75,128.75,0.0
76,135.25,0.0
77,135.25,0.0
78,137.0,0.0
79,137.0,0.0
80,135.75,0.0
81,130.5,0.0
82,130.5,0.0
83,135.25,0.0
84,135.25,0.0
85,134.0,0.0
86,134.0,0.0
87,135.75,0.0
88,135.75,0.0
89,131.0,0.0
90,133.25,0.0
91,133.25,0.0
92,135.75,0.0
93,135.75,0.0
94,138.25,0.0
95,138.25,0.0
96,135.25,0.0
97,139.5,0.0
98,139.5,0.0
99,136.25,0.0
100,136.25,0.0
101,129.75,0.0
102,129.75,0.0
103,129.75,0.0
104,129.75,0.0
105,126.0,1.0
106,126.0,1.0
107,126.5,8.0
108,126.5,8.0
109,126.5,14.0
110,124.5,14.0
111,124.0,16.0
112,126.5,16.0
113,126.5,15.0
114,131.5,15.0
115,131.5,14.0
116,130.5,14.0
117,130.5,16.0
118,134.5,16.0
119,134.5,18.0
120,136.25,18.0
121,139.5,20.0
122,139.5,20.0
123,140.25,25.0
124,140.25,25.0
125,140.25,28.0
126,140.25,28.0
127,136.25,27.0
128,131.5,27.0
129,131.5,26.0
130,128.25,26.0
131,128.25,22.0
132,123.0,22.0
133,123.0,19.0
134,119.5,19.0
135,119.5,21.0
136,119.0,21.0
137,119.0,22.0
138,119.5,22.0
139,119.5,22.0
140,119.0,22.0
141,119.0,21.0
142,123.0,21.0
143,123.0,21.0
144,124.0,21.0
145,124.0,20.0
146,123.5,20.0
147,123.5,20.0
148,128.75,20.0
149,128.75,21.0
150,125.5,21.0
151,125.5,23.0
152,130.5,23.0
153,130.5,25.0
154,127.75,25.0
155,129.75,25.0
156,129.75,25.0
157,135.25,24.0
158,135.25,24.0
159,137.0,22.0
160,137.0,22.0
161,138.25,21.0
162,136.25,21.0
163,136.25,22.0
164,136.25,22.0
165,136.25,23.0
166,135.25,23.0
167,135.25,24.0
168,132.75,24.0
169,132.75,24.0
170,131.0,24.0
171,127.75,24.0
172,127.75,24.0
173,129.75,23.0
174,129.75,23.0
175,125.5,22.0
176,125.5,22.0
177,126.0,23.0
178,126.0,23.0
179,127.0,23.0
180,127.0,23.0
181,127.0,22.0
182,127.0,22.0
183,128.75,20.0
184,128.75,20.0
185,129.25,21.0
186,130.5,21.0
187,130.5,25.0
188,134.0,25.0
189,134.0,30.0
190,134.0,30.0
191,134.0,34.0
192,139.0,34.0
193,141.5,38.0
194,141.5,38.0
195,142.25,43.0
196,142.25,43.0
197,142.25,48.0
198,142.25,48.0
199,138.25,52.0
200,130.5,52.0
201,130.5,52.0
202,125.5,52.0
203,125.5,52.0
204,124.0,52.0
205,124.0,51.0
206,121.0,51.0
207,121.0,50.0
208,120.0,50.0
209,120.0,5.0
210,118.5,5.0
211,118.5,5.0
212,117.75,5.0
213,117.75,4.0
214,115.75,4.0
215,115.75,5.0
216,116.25,5.0
217,116.25,6.0
218,116.25,6.0
219,116.75,6.0
220,116.75,6.0
221,116.75,6.0
222,118.0,6.0
223,119.0,7.0
224,123.5,7.0
225,123.5,3.0
226,127.0,3.0
227,127.0,0.0
228,128.75,0.0
