seconds,FHR,UC
0,130.75,72.0
1,130.0,73.5
2,130.0,75.0
3,129.5,76.5
4,129.5,76.0
5,129.0,74.5
6,129.0,72.5
7,128.25,70.5
8,128.25,67.5
9,128.25,63.5
10,128.25,59.5
11,127.25,58.5
12,127.25,56.5
13,126.75,56.5
14,126.75,62.0
15,127.5,64.5
16,127.5,65.5
17,128.5,64.0
18,129.0,61.0
19,129.0,57.5
20,129.5,55.0
21,129.5,52.5
22,130.0,51.0
23,130.0,50.0
24,131.0,47.5
25,131.0,46.0
26,132.0,46.0
27,133.25,49.0
28,133.25,52.0
29,133.25,57.0
30,133.25,55.0
31,132.5,51.0
32,132.5,50.0
33,129.25,52.0
34,129.25,55.5
35,129.0,54.5
36,129.0,53.0
37,126.75,51.0
38,126.75,47.5
39,125.5,43.5
40,125.5,40.0
41,125.25,37.0
42,125.25,37.0
43,123.25,37.5
44,123.25,37.0
45,116.0,37.5
46,116.0,37.5
47,112.75,35.5
48,112.75,35.5
49,106.5,37.0
50,106.5,39.0
51,106.5,40.5
52,104.75,41.0
53,104.75,40.0
54,105.25,39.5
55,105.25,39.5
56,106.25,39.0
57,106.25,39.0
58,114.0,38.0
59,114.0,36.0
60,116.25,34.0
61,116.25,37.0
62,117.25,39.0
63,117.25,40.0
64,117.25,40.0
65,120.75,39.0
66,120.75,39.5
67,122.75,41.0
68,123.5,43.0
69,123.5,43.5
70,124.5,44.0
71,124.5,44.0
72,130.5,42.5
73,130.5,40.0
74,132.0,39.0
75,132.0,38.5
76,132.0,38.5
77,132.0,40.0
78,132.0,42.5
79,130.0,42.5
80,130.0,42.0
81,128.5,39.0
82,128.5,37.5
83,123.5,35.5
84,123.5,35.0
85,125.0,34.5
86,120.25,33.0
87,120.25,32.5
88,122.25,31.5
89,122.25,29.0
90,119.25,29.0
91,119.25,26.5
92,118.75,24.5
93,118.75,24.0
94,118.75,20.0
95,118.5,16.0
96,119.0,15.0
97,119.0,14.5
98,119.0,15.5
99,119.75,15.5
100,119.75,14.5
101,120.25,15.5
102,120.25,17.5
103,125.25,18.5
104,125.25,20.0
105,128.5,22.5
106,128.5,23.0
107,128.5,21.5
108,130.25,22.0
109,130.25,25.5
110,130.5,25.5
111,130.5,22.5
112,129.0,22.0
113,130.0,19.5
114,130.0,17.5
115,130.0,14.0
116,130.25,16.5
117,130.25,23.0
118,130.25,24.5
119,139.25,27.0
120,138.75,30.0
121,138.75,25.5
122,139.75,24.0
123,139.75,24.5
124,140.25,24.0
125,141.75,24.0
126,141.75,24.0
127,142.0,23.0
128,142.0,21.0
129,142.0,20.0
130,140.75,19.0
131,140.75,19.0
132,140.5,19.0
133,140.5,20.5
134,138.5,18.0
135,138.5,15.0
136,136.0,14.0
137,136.0,13.5
138,133.5,13.0
139,133.0,12.0
140,133.0,11.0
141,132.0,10.5
142,132.0,10.5
143,135.75,11.5
144,135.75,13.0
145,135.0,13.0
146,135.0,11.5
147,133.25,12.0
148,133.5,11.5
149,133.5,11.0
150,134.0,11.5
151,134.0,11.0
152,134.75,10.0
153,134.75,11.5
154,135.25,12.5
155,134.25,13.0
156,134.25,13.5
157,131.5,16.0
158,131.5,14.0
159,131.5,13.5
160,132.0,13.0
161,108.5,15.5
162,108.5,18.0
163,108.5,15.0
164,108.5,18.0
165,108.5,20.0
166,108.5,23.5
167,108.5,18.5
168,108.25,24.0
