seconds,FHR,UC
0,0.0,63.5
1,0.0,61.0
2,0.0,60.5
3,0.0,50.0
4,144.5,46.5
5,144.5,48.0
6,145.0,51.5
7,145.0,56.5
8,145.0,60.0
9,145.0,59.5
10,145.0,54.0
11,145.0,46.5
12,145.0,43.0
13,145.0,40.0
14,145.0,40.0
15,145.0,40.5
16,145.0,38.0
17,145.0,36.0
18,145.0,32.5
19,0.0,29.0
20,0.0,25.5
21,0.0,24.0
22,0.0,21.0
23,0.0,19.5
24,151.0,17.5
25,151.0,17.0
26,151.0,17.0
27,151.25,15.5
28,151.0,15.5
29,151.0,14.5
30,150.0,13.0
31,150.5,13.5
32,150.5,16.0
33,150.0,12.0
34,150.0,17.0
35,150.5,15.5
36,150.75,17.5
37,150.75,16.5
38,151.5,21.0
39,151.5,19.0
40,151.5,18.5
41,152.0,18.5
42,152.0,19.0
43,151.5,21.5
44,151.5,17.0
45,151.5,17.5
46,151.5,20.0
47,151.75,20.0
48,151.75,18.5
49,152.0,19.5
50,151.0,20.0
51,151.0,18.0
52,151.0,18.0
53,151.0,18.5
54,150.0,18.0
55,150.0,18.0
56,150.0,19.0
57,149.5,19.0
58,149.5,19.5
59,149.75,19.5
60,149.5,19.5
61,149.5,19.0
62,149.5,17.5
63,149.25,17.0
64,149.25,20.0
65,150.0,22.0
66,150.0,24.0
67,150.0,20.0
68,149.75,18.5
69,149.75,19.5
70,150.0,19.5
71,150.0,17.5
72,150.0,20.5
73,150.0,21.0
74,150.25,20.5
75,150.25,20.0
76,150.5,20.0
77,150.5,20.0
78,153.25,18.0
79,150.0,21.0
80,150.0,23.5
81,151.25,25.0
82,151.25,25.0
83,151.25,20.0
84,151.5,19.5
85,151.5,20.5
86,150.75,20.5
87,150.75,21.5
88,150.75,20.0
89,150.5,20.5
90,150.5,18.5
91,150.5,18.0
92,149.25,18.0
93,149.25,17.0
94,149.0,16.5
95,148.75,17.0
96,148.75,16.0
97,149.5,16.5
98,149.0,17.5
99,149.0,17.0
100,149.75,17.0
101,149.75,16.0
102,150.0,16.5
103,149.75,18.0
104,149.75,19.5
105,150.0,23.0
106,150.0,20.5
107,150.0,17.0
108,150.0,16.5
109,150.0,17.0
110,150.0,19.0
111,149.75,18.0
112,149.75,18.5
113,149.75,18.0
114,150.25,17.5
115,150.25,17.0
116,150.5,17.0
117,150.5,19.5
118,151.25,22.0
119,153.0,19.0
120,153.0,21.0
121,146.75,20.0
122,146.75,16.0
123,150.5,17.0
124,150.5,17.5
125,150.0,17.0
126,151.75,18.0
127,151.75,17.5
128,150.5,17.5
129,150.5,20.5
130,150.5,25.5
131,147.25,21.5
132,147.25,19.0
133,148.0,17.5
134,148.0,17.0
135,150.0,17.0
136,149.25,18.0
137,149.25,17.5
138,149.0,18.5
139,149.0,17.5
140,149.75,18.5
141,150.0,17.5
142,150.0,16.0
143,151.75,16.0
144,152.0,15.5
145,152.0,15.0
146,151.0,14.0
147,151.0,13.5
148,151.0,13.5
149,152.75,14.5
150,152.75,14.5
151,152.5,13.0
152,151.75,13.5
153,151.75,13.0
154,152.75,12.5
155,152.75,13.5
156,152.75,13.0
157,152.75,12.5
158,152.75,13.0
159,152.25,13.0
160,152.75,13.0
161,152.75,14.5
162,151.75,15.0
163,152.5,15.0
164,152.5,15.5
165,152.25,15.5
166,152.25,15.5
167,152.5,16.0
168,152.75,15.5
169,152.75,15.5
170,152.25,14.5
171,154.0,16.5
172,154.0,21.0
173,155.25,26.5
174,155.25,28.0
175,155.25,25.5
176,155.25,21.5
177,155.25,17.5
178,155.25,17.0
179,155.25,18.5
180,155.5,19.0
181,155.75,19.5
182,155.75,18.5
183,155.75,17.0
184,155.0,15.5
185,155.5,14.5
186,155.5,14.0
187,155.5,13.5
188,154.75,13.0
189,154.75,12.5
190,153.5,13.0
191,153.5,12.5
192,153.5,12.0
193,154.0,13.0
194,154.0,12.0
195,153.25,12.5
196,154.0,14.5
197,154.0,16.5
198,150.75,21.0
199,150.75,24.5
200,150.75,26.5
201,150.75,24.0
202,150.75,20.0
203,150.75,16.5
204,150.75,18.0
205,150.75,18.5
206,150.75,19.0
207,150.75,19.0
208,150.75,18.0
209,156.25,17.0
210,154.25,15.5
211,154.25,14.5
212,154.75,14.0
213,154.75,14.0
214,154.75,14.0
215,155.0,15.0
216,155.0,15.5
217,154.75,14.5
218,154.5,14.0
219,154.5,14.0
220,154.5,13.5
221,154.5,14.0
222,154.5,14.0
