seconds,FHR,UC
0,156.25,20.0
1,156.25,18.5
2,155.0,21.0
3,155.0,23.0
4,153.5,26.0
5,153.0,26.0
6,153.0,23.5
7,152.5,21.5
8,151.75,24.5
9,151.75,24.0
10,149.25,19.5
11,149.25,20.5
12,146.75,22.0
13,145.25,21.5
14,145.25,21.5
15,144.25,20.5
16,144.25,19.0
17,142.75,18.0
18,142.75,16.5
19,142.75,16.0
20,142.75,15.5
21,144.0,15.0
22,143.25,14.0
23,143.25,12.0
24,140.25,9.0
25,140.25,10.0
26,139.5,16.5
27,139.5,20.5
28,142.25,21.0
29,142.25,18.0
30,142.25,17.5
31,142.25,17.5
32,142.25,18.0
33,140.25,18.0
34,140.25,18.5
35,140.25,18.5
36,140.25,17.5
37,140.75,16.0
38,140.75,12.5
39,141.0,8.5
40,142.25,6.0
41,142.25,10.5
42,141.5,16.0
43,141.5,15.5
44,141.25,11.5
45,142.5,9.5
46,142.5,9.0
47,143.25,9.5
48,143.25,10.0
49,143.25,11.0
50,141.75,10.0
51,141.75,5.5
52,141.75,7.5
53,142.25,11.5
54,142.25,11.5
55,143.5,9.0
56,144.75,8.0
57,144.75,7.5
58,145.0,8.5
59,145.0,9.5
60,145.25,10.5
61,145.25,12.0
62,145.25,11.0
63,145.25,10.0
64,146.5,10.0
65,145.75,10.5
66,145.75,10.0
67,145.0,9.5
68,145.0,9.5
69,145.0,10.5
70,144.5,7.5
71,144.5,4.5
72,143.5,4.5
73,143.5,3.0
74,142.25,5.5
75,142.25,10.5
76,143.25,10.5
77,142.75,7.0
78,142.75,9.0
79,141.75,10.5
80,141.75,10.5
81,142.75,12.0
82,143.0,13.0
83,143.0,15.0
84,142.75,15.0
85,142.75,15.0
86,143.0,16.0
87,142.25,16.5
88,142.25,14.5
89,142.25,12.0
90,142.0,17.5
91,141.5,18.5
92,141.5,13.5
93,141.75,11.5
94,141.75,9.5
95,142.5,10.5
96,143.5,14.0
97,143.5,15.0
98,144.25,15.0
99,144.25,12.0
100,144.75,6.0
101,145.25,4.5
102,145.25,4.5
103,146.5,5.0
104,146.5,7.0
105,146.5,12.5
106,146.0,15.5
107,146.0,9.5
108,144.25,5.5
109,144.25,4.0
110,140.75,3.0
111,140.75,4.0
112,139.5,7.0
113,140.25,7.0
114,140.25,5.0
115,143.0,4.0
116,143.0,1.5
117,143.5,2.0
118,143.5,9.0
119,146.0,11.0
120,146.0,13.0
121,146.5,15.0
122,146.5,14.0
123,147.5,13.5
124,147.5,13.5
125,149.25,13.0
126,149.25,13.0
127,148.75,11.5
128,148.75,10.5
129,148.75,14.0
130,151.0,19.0
131,151.25,21.5
132,151.25,20.0
133,151.75,16.5
134,151.75,15.0
135,150.5,15.5
136,149.75,16.0
137,149.75,14.0
138,150.0,12.5
139,150.0,12.5
140,150.0,15.0
141,150.25,17.0
142,150.25,16.5
143,150.5,16.0
144,150.5,15.5
145,150.5,15.5
146,150.5,16.0
147,150.5,17.0
148,150.5,18.0
149,149.0,19.0
150,148.5,19.0
151,148.5,18.5
152,146.75,18.0
153,146.75,17.5
154,146.5,17.5
155,146.5,18.0
156,146.5,18.0
157,146.5,17.0
158,146.5,17.5
159,148.75,17.5
160,150.0,16.0
161,150.0,16.5
162,150.0,16.5
163,150.25,14.5
164,150.25,18.0
165,150.0,18.5
166,150.0,17.0
167,150.0,19.0
168,149.0,20.0
169,149.0,20.0
170,148.5,20.5
171,148.5,20.5
172,148.5,20.5
173,148.5,19.0
174,148.5,19.0
175,147.5,21.0
176,146.5,22.5
177,146.5,23.0
178,148.25,21.5
179,149.5,20.5
180,149.5,20.5
181,148.75,20.5
182,148.75,20.5
183,148.0,20.5
184,148.0,20.5
185,147.75,20.5
186,147.75,20.0
187,146.75,19.0
188,146.75,18.0
189,147.75,17.5
190,147.75,17.0
191,148.25,16.0
192,147.25,16.0
193,147.25,15.0
194,146.75,14.0
195,146.75,14.0
196,145.75,16.0
197,145.75,17.0
198,145.75,18.0
199,145.5,19.5
200,145.5,20.0
201,144.5,20.5
202,143.5,21.0
203,143.5,22.0
204,144.5,23.5
205,144.5,24.0
206,145.25,24.0
207,145.5,23.5
208,145.5,22.5
209,146.0,22.0
210,146.0,21.5
211,147.0,21.0
212,147.75,20.0
213,147.75,19.5
214,149.5,18.5
215,150.25,20.0
216,150.25,21.0
217,150.25,21.5
218,150.25,22.0
219,150.25,22.5
220,149.0,23.0
221,149.0,24.0
