seconds,FHR,UC
0,157.0,13.5
1,156.75,13.5
2,156.75,13.0
3,157.0,12.5
4,156.5,12.5
5,156.5,14.5
6,156.0,15.0
7,156.0,15.0
8,156.25,14.0
9,155.75,13.5
10,155.75,13.5
11,155.5,12.5
12,156.0,12.5
13,156.0,12.5
14,156.25,12.0
15,156.25,12.5
16,156.25,13.5
17,155.5,14.0
18,155.25,15.0
19,155.25,14.0
20,155.25,13.0
21,155.5,13.0
22,155.5,13.0
23,155.75,13.0
24,155.75,13.0
25,155.75,14.5
26,155.75,15.5
27,155.75,16.5
28,155.75,16.5
29,156.25,15.0
30,156.25,14.0
31,154.75,13.5
32,154.5,13.5
33,154.5,14.5
34,156.0,16.0
35,155.5,18.0
36,155.5,16.5
37,157.0,15.5
38,156.25,14.5
39,156.25,14.0
40,155.5,13.5
41,155.5,13.5
42,155.5,15.0
43,156.0,16.5
44,156.0,17.5
45,156.25,16.0
46,157.25,14.5
47,157.25,14.0
48,157.0,13.5
49,156.75,13.5
50,156.75,14.0
51,157.25,16.0
52,157.5,17.5
53,157.5,18.5
54,156.75,15.5
55,156.75,14.5
56,156.75,14.0
57,156.25,15.5
58,157.25,17.5
59,157.25,19.5
60,157.5,19.0
61,157.0,17.0
62,157.0,16.5
63,156.75,15.5
64,158.0,15.5
65,158.0,15.5
66,159.25,17.5
67,160.25,19.0
68,160.25,18.5
69,157.0,17.5
70,157.0,17.0
71,156.5,17.5
72,157.25,17.5
73,161.25,17.5
74,161.25,16.5
75,161.5,16.0
76,161.5,17.0
77,157.75,18.0
78,157.25,19.0
79,157.25,18.5
80,158.5,16.0
81,158.25,15.5
82,158.25,15.0
83,157.0,16.5
84,156.25,17.5
85,156.25,18.0
86,155.25,17.0
87,155.75,15.5
88,155.75,15.0
89,156.5,14.5
90,155.0,15.5
91,155.0,18.0
92,155.25,18.0
93,156.0,16.0
94,156.0,14.5
95,156.25,14.0
96,156.25,13.5
97,156.25,14.0
98,155.0,15.0
99,155.0,16.5
100,155.75,16.5
101,157.25,15.0
102,157.25,13.5
103,157.25,13.0
104,156.5,13.0
105,156.5,13.0
106,155.5,13.5
107,154.75,16.0
108,154.75,16.5
109,155.0,17.0
110,154.75,16.0
111,154.75,14.0
112,154.0,13.5
113,154.0,13.5
114,153.5,13.5
115,153.25,14.0
116,153.25,15.0
117,152.5,16.0
118,151.75,16.0
119,151.75,16.5
120,154.0,14.5
121,155.25,13.5
122,155.25,13.0
123,153.75,12.5
124,153.75,13.5
125,154.75,14.5
126,156.0,14.0
127,156.0,13.0
128,156.0,12.5
129,156.5,12.0
130,156.5,12.0
131,157.0,12.5
132,156.5,13.5
133,156.5,13.5
134,157.0,13.0
135,158.5,13.0
136,158.5,13.0
137,161.0,14.5
138,160.75,15.0
139,160.75,15.5
140,160.0,16.5
141,160.0,16.0
142,160.0,16.5
143,162.0,17.0
144,163.5,18.0
145,163.5,18.5
146,161.75,17.0
147,161.5,15.5
148,161.5,15.0
149,162.25,15.5
150,160.0,16.5
151,160.0,17.5
152,161.75,17.0
153,161.5,15.5
154,161.5,14.5
155,160.75,13.5
156,159.0,14.0
157,159.0,14.5
158,155.25,15.0
159,150.25,14.5
160,150.25,14.0
161,146.75,15.0
162,146.75,16.0
163,146.75,16.5
164,147.0,16.0
165,147.0,15.5
166,146.75,15.5
167,146.75,17.0
168,142.75,21.5
169,143.75,23.0
170,143.75,19.5
171,146.0,17.5
172,146.0,17.5
173,145.5,17.5
174,143.75,17.0
175,143.75,17.5
176,144.5,19.0
177,144.5,19.0
178,148.5,17.5
179,148.5,16.0
180,147.25,15.0
181,147.0,14.5
182,147.0,14.5
183,147.0,14.5
184,150.5,14.0
185,150.0,13.5
186,150.0,14.5
187,150.25,15.5
188,150.25,15.5
189,153.0,14.0
190,152.75,13.0
191,152.75,12.5
192,153.0,12.5
193,153.5,13.5
194,153.5,15.0
195,155.75,14.0
196,154.75,13.0
197,154.75,12.5
198,155.0,12.5
199,157.0,14.5
200,157.0,16.5
201,156.75,15.5
202,156.75,15.0
203,156.75,15.5
204,158.25,17.0
205,157.5,17.0
206,157.5,17.5
207,158.0,16.5
208,157.25,17.0
209,157.25,17.0
210,157.5,18.5
211,156.25,21.0
212,156.25,22.0
213,156.75,21.5
214,156.75,21.0
215,157.5,20.0
216,157.75,22.0
217,157.75,23.5
218,156.25,24.5
219,153.0,24.0
220,153.0,23.5
221,153.75,23.0
222,155.25,23.0
223,155.25,24.0
224,153.5,26.5
225,155.75,28.0
226,155.75,26.0
227,154.5,25.0
228,154.5,24.5
229,154.25,24.5
230,155.5,26.5
231,155.5,28.5
232,154.5,29.5
233,155.0,31.0
234,155.0,31.0
235,153.5,30.0
236,153.5,30.0
237,152.75,30.5
238,153.25,30.5
239,153.25,33.0
240,153.0,35.0
241,153.0,35.5
242,153.0,33.0
243,153.0,32.5
244,153.0,33.0
245,152.75,33.5
246,152.75,34.5
247,154.25,36.5
248,154.25,38.5
249,153.75,39.5
250,153.75,41.0
251,153.75,40.0
252,153.5,40.0
253,153.5,41.5
254,153.5,42.5
255,154.0,44.0
256,154.0,45.0
257,154.0,47.0
258,155.25,50.5
259,155.25,53.5
260,154.75,56.0
261,154.0,58.0
262,154.0,58.0
263,154.5,58.0
264,154.5,59.0
265,154.25,61.5
266,153.75,64.5
267,153.75,66.0
268,154.5,67.5
269,155.5,70.0
270,155.5,75.0
271,154.5,79.5
272,154.0,83.5
273,154.0,90.5
274,153.25,93.5
275,153.0,99.5
276,153.0,99.5
277,155.25,99.5
278,155.25,101.5
279,156.25,102.5
280,156.25,104.5
281,156.25,105.0
282,155.75,108.0
283,153.25,110.5
284,153.25,112.0
