seconds,FHR,UC
0,140.25,9.0
1,139.5,7.0
2,139.5,7.0
3,139.5,6.0
4,140.25,6.0
5,140.25,7.0
6,139.5,7.0
7,139.5,9.0
8,140.25,9.0
9,140.25,12.0
10,139.0,12.0
11,139.0,12.0
12,139.0,12.0
13,139.0,9.0
14,139.0,9.0
15,139.0,7.0
16,139.0,7.0
17,139.5,6.0
18,139.0,6.0
19,139.0,6.0
20,140.25,6.0
21,140.25,7.0
22,141.5,7.0
23,140.75,9.0
24,140.75,9.0
25,140.25,12.0
26,140.25,12.0
27,139.5,13.0
28,139.5,13.0
29,139.5,11.0
30,138.25,11.0
31,138.25,9.0
32,139.0,9.0
33,139.0,7.0
34,139.5,7.0
35,139.0,6.0
36,139.0,6.0
37,139.0,6.0
38,139.0,6.0
39,139.0,8.0
40,139.0,8.0
41,138.25,9.0
42,139.0,9.0
43,139.0,9.0
44,139.0,9.0
45,139.0,11.0
46,139.5,11.0
47,139.5,11.0
48,139.5,11.0
49,139.5,8.0
50,139.5,8.0
51,139.0,5.0
52,139.0,5.0
53,138.25,3.0
54,137.5,3.0
55,137.5,5.0
56,136.25,5.0
57,136.25,7.0
58,137.0,7.0
59,137.0,6.0
60,136.25,6.0
61,134.0,5.0
62,134.0,5.0
63,134.0,4.0
64,134.0,4.0
65,133.25,6.0
66,133.25,6.0
67,134.5,7.0
68,134.5,7.0
69,135.75,7.0
70,134.5,7.0
71,134.5,5.0
72,136.25,5.0
73,136.25,4.0
74,135.25,4.0
75,135.25,3.0
76,135.75,3.0
77,137.5,3.0
78,137.5,3.0
79,138.25,3.0
80,138.25,3.0
81,137.5,3.0
82,137.5,3.0
83,137.5,3.0
84,136.25,3.0
85,136.25,3.0
86,134.5,3.0
87,134.5,4.0
88,134.0,4.0
89,134.0,4.0
90,133.25,4.0
91,133.25,4.0
92,134.0,4.0
93,134.5,4.0
94,134.5,4.0
95,134.5,4.0
96,134.5,4.0
97,135.25,3.0
98,135.25,3.0
99,135.25,2.0
100,136.25,2.0
101,136.25,3.0
102,134.5,3.0
103,134.5,4.0
104,135.75,4.0
105,135.75,5.0
106,135.75,5.0
107,135.75,4.0
108,135.75,4.0
109,136.25,2.0
110,136.25,2.0
111,135.25,2.0
112,135.25,2.0
113,135.75,1.0
114,135.75,1.0
115,136.25,1.0
116,135.75,1.0
117,135.75,2.0
118,135.75,2.0
119,135.75,4.0
120,135.25,4.0
121,135.25,6.0
122,134.5,6.0
123,134.5,5.0
124,133.25,5.0
125,135.25,2.0
126,135.25,2.0
127,133.25,0.0
128,133.25,0.0
129,134.0,0.0
130,134.0,0.0
131,133.25,1.0
132,133.25,1.0
133,133.25,3.0
134,134.5,3.0
135,134.5,6.0
136,135.25,6.0
137,135.25,5.0
138,136.25,5.0
139,136.25,2.0
140,137.5,2.0
141,137.5,0.0
142,137.5,0.0
143,138.25,0.0
144,138.25,0.0
145,138.25,1.0
146,138.25,1.0
147,138.25,4.0
148,137.5,4.0
149,137.5,6.0
150,137.0,6.0
151,137.0,4.0
152,137.5,4.0
153,139.0,1.0
154,139.0,1.0
155,137.5,0.0
156,137.5,0.0
157,137.0,1.0
158,137.0,1.0
159,137.0,3.0
160,137.0,3.0
161,137.0,7.0
162,137.5,7.0
163,137.5,10.0
164,138.25,10.0
165,138.25,9.0
166,137.5,9.0
167,136.25,5.0
168,136.25,5.0
169,138.25,2.0
170,138.25,2.0
171,137.0,2.0
172,137.0,2.0
173,137.5,3.0
174,139.0,3.0
175,139.0,6.0
176,137.5,6.0
177,137.5,9.0
178,139.0,9.0
179,139.0,8.0
180,137.0,8.0
181,137.0,5.0
182,137.0,5.0
183,137.0,3.0
184,137.0,3.0
185,137.0,3.0
186,137.0,3.0
187,137.0,6.0
188,136.25,6.0
189,136.25,9.0
190,137.0,9.0
191,137.0,12.0
192,135.75,12.0
193,135.75,10.0
194,135.75,10.0
195,137.0,5.0
196,137.0,5.0
197,135.75,3.0
198,135.75,3.0
199,137.0,3.0
200,137.0,3.0
201,137.0,4.0
202,137.0,4.0
203,137.0,8.0
204,137.5,8.0
205,137.5,13.0
206,137.5,13.0
207,137.5,13.0
208,139.0,13.0
209,139.0,9.0
210,139.0,9.0
211,139.5,6.0
212,139.5,6.0
213,141.5,5.0
214,141.5,5.0
215,142.25,6.0
216,142.75,6.0
217,142.75,10.0
218,143.5,10.0
219,143.5,14.0
220,142.75,14.0
221,142.25,13.0
222,142.25,13.0
223,139.5,9.0
224,139.5,9.0
225,138.25,6.0
226,137.5,6.0
227,137.5,5.0
228,138.25,5.0
229,138.25,7.0
230,137.0,7.0
231,137.0,10.0
232,137.5,10.0
233,137.5,13.0
234,137.5,13.0
235,137.5,13.0
236,137.5,13.0
237,138.25,9.0
238,138.25,9.0
239,138.25,7.0
240,138.25,7.0
241,138.25,7.0
242,139.5,7.0
243,139.5,8.0
244,138.25,8.0
245,138.25,12.0
246,139.5,12.0
247,139.5,13.0
248,139.5,13.0
249,139.0,11.0
250,139.0,11.0
251,139.5,8.0
252,140.75,8.0
253,140.75,7.0
254,141.5,7.0
255,141.5,8.0
256,141.5,8.0
257,141.5,11.0
258,142.75,11.0
259,142.75,16.0
260,142.75,16.0
261,142.75,16.0
262,142.75,16.0
263,141.5,12.0
264,141.5,12.0
265,141.5,10.0
266,142.25,10.0
267,142.25,9.0
268,142.25,9.0
269,141.5,10.0
270,141.5,10.0
271,142.75,14.0
272,142.75,14.0
273,142.75,16.0
274,142.75,16.0
275,142.75,14.0
276,144.25,14.0
277,144.25,12.0
278,142.75,12.0
279,142.75,11.0
280,142.75,11.0
281,141.5,11.0
282,141.5,11.0
283,141.5,15.0
284,140.75,15.0
285,140.75,18.0
286,142.75,18.0
287,142.75,18.0
288,143.5,18.0
289,143.5,18.0
290,143.5,18.0
291,140.25,17.0
292,140.25,17.0
293,137.5,15.0
294,137.5,15.0
295,135.75,13.0
296,135.75,13.0
297,133.25,11.0
298,132.25,11.0
299,132.25,11.0
300,131.5,11.0
301,131.5,13.0
302,133.25,13.0
303,133.25,17.0
304,134.0,17.0
305,134.0,18.0
306,135.75,18.0
307,137.0,16.0
308,137.0,16.0
309,139.0,14.0
310,139.0,14.0
311,139.0,11.0
312,139.0,11.0
313,139.0,10.0
314,140.25,10.0
315,140.25,12.0
316,140.25,12.0
317,140.25,16.0
318,142.75,16.0
319,141.5,18.0
320,141.5,18.0
321,141.5,16.0
322,141.5,16.0
323,141.5,13.0
324,139.5,13.0
325,139.5,11.0
326,140.75,11.0
327,140.75,12.0
328,139.5,12.0
329,139.5,16.0
330,139.0,16.0
331,138.25,19.0
332,138.25,19.0
333,138.25,21.0
334,138.25,21.0
335,137.5,18.0
336,138.25,18.0
337,138.25,13.0
338,139.0,13.0
339,139.0,11.0
340,138.25,11.0
341,138.25,10.0
342,139.5,10.0
343,139.0,12.0
344,139.0,12.0
345,140.25,17.0
346,140.25,17.0
347,140.25,19.0
348,140.25,19.0
349,139.5,16.0
350,140.25,16.0
351,140.25,13.0
352,139.0,13.0
353,139.0,11.0
354,140.75,11.0
355,140.75,11.0
356,140.75,11.0
357,142.25,14.0
358,142.25,14.0
359,142.25,17.0
360,142.75,17.0
361,142.75,17.0
362,142.25,17.0
363,142.25,14.0
364,141.5,14.0
365,141.5,11.0
366,141.5,11.0
367,141.5,11.0
368,141.5,11.0
369,141.5,14.0
370,141.5,14.0
371,142.75,18.0
372,142.75,18.0
373,142.75,21.0
374,142.25,21.0
375,142.25,22.0
376,142.75,22.0
377,140.75,24.0
378,140.75,24.0
379,140.25,26.0
380,140.25,26.0
381,140.25,24.0
382,140.25,24.0
383,139.5,21.0
384,139.5,21.0
385,139.5,16.0
386,139.5,16.0
387,139.5,10.0
388,140.25,10.0
389,139.0,6.0
390,139.0,6.0
391,139.0,7.0
392,139.0,7.0
393,139.0,12.0
394,139.0,12.0
395,139.0,21.0
396,140.75,21.0
397,140.75,30.0
398,142.25,30.0
399,142.25,32.0
400,142.25,32.0
401,141.5,30.0
402,141.5,30.0
403,140.75,27.0
404,140.75,27.0
405,140.25,23.0
406,139.5,23.0
407,139.5,18.0
408,140.75,18.0
409,140.75,13.0
410,141.5,13.0
411,141.5,11.0
412,142.25,11.0
413,141.5,12.0
414,141.5,12.0
415,141.5,17.0
416,141.5,17.0
417,142.25,18.0
418,142.75,18.0
419,142.75,18.0
420,142.75,18.0
421,142.75,25.0
422,141.5,25.0
423,139.5,31.0
424,139.5,31.0
425,135.75,32.0
426,135.75,32.0
427,134.0,28.0
428,134.0,28.0
