seconds,FHR,UC
0,135.75,34.5
1,135.75,34.5
2,132.75,34.0
3,132.75,34.0
4,132.25,33.5
5,131.25,34.0
6,131.25,33.5
7,128.75,33.5
8,128.75,34.0
9,125.25,33.5
10,125.25,33.0
11,125.25,33.0
12,123.75,32.5
13,128.0,32.5
14,128.0,32.5
15,133.75,32.5
16,133.75,32.5
17,136.25,32.0
18,136.25,32.5
19,132.75,32.0
20,132.75,32.0
21,133.0,32.0
22,133.0,31.0
23,132.0,31.0
24,132.0,30.5
25,131.0,30.5
26,131.0,30.5
27,133.5,29.5
28,133.5,29.5
29,133.5,29.0
30,132.5,28.5
31,131.5,28.5
32,131.5,28.5
33,133.75,28.5
34,133.75,29.0
35,134.0,28.5
36,134.0,29.0
37,136.0,29.0
38,137.25,28.5
39,137.25,28.5
40,139.75,28.5
41,139.75,28.5
42,141.25,28.5
43,141.75,28.0
44,141.75,28.0
45,142.0,28.0
46,142.0,28.0
47,142.0,28.0
48,142.0,28.0
49,140.5,28.5
50,140.5,28.0
51,140.5,28.5
52,140.5,27.5
53,140.5,27.5
54,140.25,27.5
55,140.25,26.5
56,140.25,27.0
57,140.5,26.5
58,140.5,26.0
59,136.5,26.5
60,136.5,25.5
61,136.5,26.0
62,137.75,25.5
63,137.75,25.0
64,136.25,25.5
65,135.5,25.5
66,135.5,25.0
67,135.0,25.5
68,135.0,25.5
69,134.75,26.5
70,135.25,26.5
71,135.25,26.0
72,135.25,26.0
73,136.5,25.5
74,137.5,26.0
75,137.5,26.0
76,138.75,25.5
77,138.75,26.0
78,139.5,25.5
79,140.0,25.5
80,140.0,25.5
81,139.25,25.0
82,139.25,24.5
83,138.0,24.5
84,138.0,24.0
85,135.75,24.5
86,135.75,24.5
87,135.75,24.0
88,135.75,24.5
89,135.75,24.0
90,132.25,24.0
91,132.25,24.5
92,131.0,24.0
93,131.0,25.0
94,131.25,24.5
95,131.25,24.0
96,132.0,24.0
97,132.0,24.0
98,132.0,24.0
99,132.0,23.5
100,133.75,23.5
101,135.0,23.5
102,135.0,23.5
103,136.75,23.5
104,136.75,23.5
105,138.75,23.0
106,138.75,23.0
107,139.5,23.0
108,139.0,23.5
109,139.0,24.0
110,137.75,23.0
111,137.75,23.0
112,137.5,23.0
113,138.0,23.0
114,138.0,23.0
115,137.75,23.0
116,137.75,23.0
117,137.75,23.0
118,137.75,22.5
119,137.5,23.5
120,137.5,23.5
121,137.5,23.5
122,139.5,23.5
123,139.5,23.0
124,138.75,23.0
125,138.75,23.0
126,140.75,23.0
127,141.75,23.0
128,141.75,23.0
129,142.25,24.0
130,142.25,23.5
131,142.5,23.5
132,142.5,23.0
133,142.5,23.0
134,142.0,23.0
135,142.0,23.0
136,140.75,23.0
137,140.75,23.0
138,142.0,23.0
139,143.0,23.0
140,143.0,22.5
141,143.25,22.5
142,143.25,22.5
143,143.5,22.0
144,143.25,22.5
145,143.25,22.0
146,142.75,22.5
147,142.75,22.0
148,143.25,22.5
149,143.25,22.5
150,143.25,22.0
151,143.25,22.5
152,143.25,22.5
153,143.25,22.0
154,143.0,23.5
155,143.0,23.0
156,143.75,23.0
157,143.75,23.0
158,144.25,23.0
159,144.25,23.5
160,144.25,23.5
161,143.75,24.0
162,143.75,23.5
163,142.25,23.5
164,142.0,23.5
165,142.0,23.5
166,138.75,23.5
167,138.75,23.0
168,140.25,23.5
169,137.0,23.0
170,137.0,23.0
171,138.5,23.0
172,138.5,23.0
173,140.25,23.5
174,140.25,23.5
175,141.25,23.0
176,142.0,23.5
177,142.0,23.0
178,143.25,23.0
179,143.25,23.5
180,144.5,23.0
181,143.5,23.0
182,143.5,23.0
183,141.5,23.0
184,141.5,23.0
185,139.25,22.5
186,139.25,23.5
187,141.25,23.5
188,141.25,23.0
189,141.25,23.0
190,141.75,23.0
191,142.0,23.0
192,142.0,23.0
193,141.75,23.0
194,141.75,23.0
195,142.5,23.0
196,142.5,23.5
197,143.25,23.5
198,144.75,23.0
199,144.75,23.0
200,145.75,23.5
201,147.25,23.5
202,147.25,24.0
203,147.0,23.5
204,147.0,23.5
205,145.5,23.5
206,145.5,23.5
207,144.75,23.5
208,144.25,23.5
209,144.25,23.5
210,144.0,23.5
211,143.25,23.5
212,143.25,23.5
213,142.0,23.0
214,142.0,23.5
215,142.0,23.5
216,142.75,23.0
217,142.75,23.5
218,143.0,23.5
219,143.0,23.5
220,142.75,24.0
221,142.75,23.5
222,141.75,24.0
223,140.75,24.0
224,140.75,24.0
225,143.25,24.5
226,143.25,24.5
227,143.75,24.5
228,143.75,24.5
229,143.75,24.0
230,144.5,24.5
231,144.5,24.0
