seconds,FHR,UC
0,130.75,12.5
1,132.75,12.5
2,132.75,12.0
3,135.0,12.0
4,135.5,12.5
5,135.5,12.0
6,135.25,11.5
7,135.25,12.0
8,135.75,12.0
9,135.75,12.5
10,136.0,12.5
11,136.0,11.5
12,130.0,10.5
13,130.0,10.0
14,132.0,10.0
15,131.75,10.0
16,131.75,10.0
17,131.75,10.0
18,129.75,10.0
19,129.75,10.5
20,129.75,9.5
21,128.75,9.0
22,128.75,9.0
23,129.0,9.0
24,129.0,9.0
25,128.75,8.5
26,128.75,8.5
27,128.75,8.0
28,128.75,7.5
29,128.75,7.0
30,128.75,7.0
31,128.75,6.5
32,128.75,6.0
33,0.0,6.0
34,0.0,5.5
35,0.0,5.5
36,0.0,5.0
37,0.0,4.5
38,0.0,4.5
39,0.0,4.0
40,139.5,3.5
41,138.25,3.5
42,138.25,4.0
43,138.25,5.0
44,138.25,5.5
45,138.25,6.0
46,138.25,6.5
47,138.25,6.0
48,138.25,6.0
49,138.25,7.0
50,138.25,7.0
51,138.25,7.0
52,138.25,7.0
53,0.0,7.0
54,0.0,7.0
55,0.0,7.0
56,0.0,6.5
57,0.0,6.5
58,0.0,6.0
59,137.5,5.5
60,138.5,5.5
61,138.5,5.5
62,139.25,5.5
63,139.25,5.5
64,140.0,5.5
65,139.5,6.0
66,139.5,6.0
67,138.5,6.0
68,138.5,5.5
69,138.25,5.5
70,138.25,5.0
71,138.75,5.0
72,137.75,5.0
73,137.75,5.0
74,137.5,5.0
75,137.5,4.5
76,136.25,4.5
77,136.25,4.0
78,135.75,4.0
79,135.75,3.5
80,140.5,3.5
81,140.5,3.5
82,136.5,3.5
83,136.5,3.5
84,136.5,4.0
85,136.5,4.0
86,136.5,4.5
87,134.75,5.0
88,135.75,5.0
89,135.75,5.0
90,132.75,5.0
91,132.75,4.5
92,135.0,4.5
93,135.0,4.5
94,139.5,4.5
95,140.0,4.5
96,140.0,4.5
97,140.5,4.0
98,140.5,4.0
99,139.5,3.5
100,139.5,3.5
101,138.5,3.5
102,138.5,4.0
103,138.5,4.5
104,138.0,5.0
105,138.0,5.5
106,138.25,5.5
107,137.75,5.5
108,137.75,5.0
109,138.5,5.0
110,138.5,5.0
111,139.0,5.0
112,139.0,5.0
113,139.5,4.5
114,141.0,4.5
115,141.0,4.0
116,142.0,4.0
117,142.0,3.5
118,141.5,3.5
119,141.0,3.5
120,141.0,3.0
121,141.0,3.0
122,141.0,3.5
123,140.5,3.5
124,140.5,4.0
125,140.75,4.5
126,140.75,4.5
127,141.25,4.5
128,143.0,4.0
129,143.0,4.0
130,144.25,3.5
131,143.25,3.5
132,143.25,3.5
133,142.0,3.5
134,142.0,3.5
135,142.0,3.0
136,140.75,3.0
137,140.75,3.0
138,139.75,2.5
139,139.75,2.5
140,140.25,3.0
141,141.75,3.5
142,141.75,3.5
143,142.75,4.5
144,142.75,4.5
145,144.75,4.0
146,146.25,3.5
147,146.25,3.5
148,147.75,3.5
149,148.5,3.5
150,148.5,4.0
151,146.5,4.0
152,146.5,4.0
153,144.25,4.0
154,144.25,4.0
155,135.5,4.5
156,135.5,4.5
157,129.75,5.5
158,131.5,7.0
159,131.5,7.5
160,131.5,8.0
161,131.5,8.5
162,129.5,8.5
163,129.5,8.0
164,130.75,7.0
165,130.75,6.5
166,130.5,7.5
167,130.5,7.5
168,130.5,7.0
169,134.0,6.5
170,134.0,5.5
171,135.25,5.0
172,135.25,5.5
173,138.25,5.0
174,140.0,5.5
175,140.0,5.5
176,137.75,5.5
177,137.75,5.0
178,137.5,4.5
179,137.5,4.5
180,139.25,4.5
181,141.0,5.0
182,141.0,5.0
183,143.0,4.5
184,144.5,4.5
185,144.5,4.5
186,145.25,4.0
187,145.25,3.5
188,147.0,3.5
189,149.0,3.5
190,149.0,3.5
191,150.0,3.5
192,150.25,4.0
193,150.25,4.5
194,151.5,5.0
195,152.5,5.5
196,152.5,5.0
197,153.75,4.5
198,153.75,4.5
199,153.75,4.0
200,154.0,4.0
201,154.0,4.0
202,154.0,4.0
203,152.25,3.5
204,145.0,3.5
205,145.0,3.5
206,146.0,3.0
207,147.25,3.0
208,147.25,3.5
209,148.25,4.0
210,148.25,4.5
211,149.0,4.5
212,150.0,3.5
213,150.0,3.0
214,150.25,3.0
215,150.25,3.0
216,150.0,3.5
217,150.0,3.5
218,150.0,3.5
219,150.0,3.5
220,151.75,4.0
221,151.75,4.0
222,153.0,4.0
223,153.0,3.5
224,153.0,3.5
225,153.75,3.0
226,154.0,3.0
227,154.0,4.0
228,152.25,4.5
229,152.25,5.0
230,152.25,5.5
231,155.75,6.0
232,153.75,5.0
233,153.75,4.0
234,157.25,3.5
235,158.75,3.5
236,158.75,4.0
237,160.0,4.0
238,161.5,4.0
239,161.5,3.5
240,161.0,3.5
241,160.25,3.0
242,160.25,2.5
243,160.75,2.5
244,160.75,3.5
245,160.75,4.5
246,161.75,4.0
247,162.0,3.5
248,162.0,3.5
249,163.5,4.5
250,164.0,6.0
251,164.0,5.5
252,164.5,5.0
253,164.75,5.0
254,164.75,5.0
255,164.25,5.0
256,166.25,5.5
257,166.25,5.5
258,166.0,5.5
259,165.5,5.0
260,165.5,5.0
261,165.5,4.5
262,166.0,4.5
263,165.0,4.0
264,165.0,4.0
265,165.5,4.0
266,162.5,4.0
267,162.5,3.5
268,163.75,3.5
269,157.0,3.5
270,157.0,4.0
271,154.75,4.5
272,154.75,5.0
273,154.25,5.0
274,155.75,4.5
275,155.75,4.0
276,155.75,3.5
277,156.0,3.5
278,156.0,4.0
279,156.0,3.5
280,155.25,3.5
281,155.25,3.5
282,155.0,3.5
283,154.75,3.5
284,154.75,4.0
285,152.0,4.5
286,152.0,4.5
287,148.5,4.0
288,148.5,3.5
289,144.0,4.0
290,140.0,3.5
291,140.0,3.5
292,139.25,3.5
293,138.0,3.5
294,138.0,3.5
295,137.5,3.5
296,137.5,3.5
297,136.25,4.0
298,136.25,4.0
299,136.75,4.5
300,136.75,4.5
301,135.5,4.0
302,135.5,3.5
303,136.25,4.0
304,136.25,4.0
305,139.5,4.0
306,139.5,3.5
307,141.0,3.5
308,141.0,3.5
309,141.0,4.0
310,139.5,4.5
311,139.5,5.0
312,141.5,5.5
313,141.5,5.5
314,141.5,5.0
315,141.5,4.5
316,141.5,4.5
317,141.5,4.5
318,141.5,4.5
319,141.25,4.0
320,141.25,4.0
321,141.5,3.5
322,144.25,3.5
323,144.25,3.5
324,144.25,3.0
325,143.25,3.0
326,143.25,3.5
327,143.25,3.5
328,143.25,4.5
329,143.25,4.5
330,143.25,4.5
331,143.25,4.0
332,143.25,3.5
333,143.25,3.5
334,143.25,3.5
335,143.25,3.5
336,143.25,3.5
337,143.25,3.5
338,0.0,3.5
339,0.0,3.0
340,0.0,3.0
341,0.0,3.5
342,0.0,3.5
343,142.5,4.5
344,142.5,4.0
345,142.0,3.5
346,142.0,3.5
347,142.0,3.5
348,142.0,3.5
349,142.0,3.5
350,143.25,3.5
351,140.75,3.5
352,140.75,3.5
353,141.5,3.0
354,141.5,4.0
355,140.75,4.5
356,141.0,5.0
357,141.0,4.5
358,141.75,4.0
359,139.0,4.0
360,139.0,4.0
361,136.75,4.0
362,136.75,4.0
363,137.0,3.5
364,136.75,3.5
365,136.75,3.5
366,136.75,3.5
367,137.0,3.0
368,137.0,3.0
369,136.75,2.5
370,136.75,2.5
371,137.0,3.0
372,137.0,3.5
373,0.0,4.0
374,0.0,4.0
375,0.0,3.5
376,0.0,3.0
377,139.5,3.0
378,139.5,3.0
379,140.25,3.0
380,138.0,3.5
381,138.0,3.5
382,140.25,3.0
383,140.25,3.0
384,142.0,3.0
385,142.0,2.5
386,142.5,2.5
387,143.5,2.5
388,143.5,2.5
389,144.5,2.5
390,147.0,2.5
391,147.0,3.0
392,146.75,3.5
393,146.75,3.5
394,147.25,3.5
395,147.25,3.5
396,147.25,3.0
397,147.25,3.0
398,149.25,3.0
399,148.5,3.0
400,148.5,3.5
401,147.25,3.5
402,147.25,4.0
403,146.75,4.5
404,147.25,4.5
405,147.25,4.5
406,145.0,5.5
407,145.0,6.0
408,144.25,6.0
409,144.0,6.0
410,144.0,5.5
411,143.25,5.0
412,143.25,4.5
413,143.5,5.0
414,144.75,5.5
415,144.75,7.0
416,146.25,7.0
417,145.0,8.5
418,145.0,9.0
419,142.75,8.0
420,142.75,7.5
421,144.25,7.5
422,144.25,7.0
423,144.75,7.5
424,145.5,7.5
425,145.5,7.5
426,146.25,7.5
427,146.25,7.0
428,145.25,7.0
429,144.75,6.5
430,144.75,6.0
431,143.75,5.5
432,143.75,6.0
433,143.75,6.0
434,143.25,6.0
435,143.25,6.0
436,143.5,5.5
437,143.5,5.5
438,142.5,5.5
439,143.5,5.5
440,143.5,5.5
441,144.5,5.5
442,144.5,5.5
443,145.75,5.5
444,146.25,5.5
445,146.25,5.5
446,143.5,5.5
447,143.5,5.5
448,144.5,6.0
449,144.5,6.0
450,142.75,6.5
451,142.75,6.5
452,141.5,6.0
453,141.5,5.5
454,141.0,5.5
455,141.0,5.5
456,137.25,5.5
457,137.25,5.5
458,135.75,5.5
459,135.75,5.5
460,134.25,6.0
461,131.75,6.5
462,131.75,6.5
463,131.75,6.0
464,131.75,6.0
465,133.5,6.5
466,133.5,7.5
467,132.25,9.5
468,132.25,9.5
469,131.25,7.5
470,131.25,7.0
471,131.5,7.5
472,132.0,7.5
473,132.0,7.0
474,131.5,7.0
475,131.5,6.5
476,136.25,6.0
477,139.75,6.5
478,139.75,7.0
479,144.5,7.5
480,144.5,7.5
481,145.75,7.5
482,147.0,7.5
483,147.0,7.0
484,147.5,6.5
485,147.5,6.5
486,148.75,6.5
487,149.75,6.5
488,149.75,6.5
489,150.0,6.5
490,151.0,6.0
491,151.0,6.0
492,151.25,5.5
493,152.0,5.5
494,152.0,5.5
495,150.25,6.0
496,150.25,6.0
497,150.25,6.5
498,150.0,7.0
499,148.25,7.0
500,148.25,7.0
501,148.75,6.5
502,148.75,6.5
503,144.75,7.0
504,144.75,7.0
505,143.25,7.0
506,143.25,7.0
507,143.0,7.0
508,143.25,7.0
509,143.25,7.0
510,141.5,7.0
511,140.75,7.0
512,140.75,7.0
513,127.25,7.0
514,127.25,7.0
515,127.25,7.0
516,127.25,7.0
517,127.25,7.0
518,127.25,7.5
519,127.25,8.0
520,127.25,8.5
521,127.25,9.0
522,127.25,9.5
523,127.5,9.0
524,127.5,9.0
525,127.5,9.0
526,127.5,9.5
527,0.0,9.5
528,0.0,9.5
529,0.0,10.0
530,0.0,10.0
531,0.0,10.0
532,0.0,10.0
533,0.0,10.5
534,0.0,10.5
535,0.0,11.0
536,0.0,12.0
537,0.0,13.0
538,0.0,14.0
539,0.0,15.5
540,0.0,16.5
541,0.0,17.0
542,0.0,17.0
543,0.0,17.0
544,139.5,17.0
545,140.25,17.5
546,140.25,18.5
547,140.75,18.5
548,140.75,19.0
549,141.25,19.0
550,141.75,19.0
551,141.75,19.5
552,140.75,19.5
553,140.75,19.5
554,140.5,19.0
555,140.5,19.5
556,140.75,20.0
557,139.75,21.0
558,139.75,22.5
559,139.75,24.5
560,139.75,25.0
561,143.0,25.0
562,143.0,26.0
563,144.75,27.0
564,146.0,28.0
565,146.0,29.5
566,147.0,30.0
567,147.0,31.5
568,147.5,32.5
569,145.75,33.0
570,145.75,33.5
571,146.0,35.0
572,146.0,39.0
573,141.25,42.5
574,141.25,45.0
575,141.0,48.0
576,141.0,50.5
577,141.0,53.0
578,141.0,56.0
579,141.0,58.0
580,141.0,60.0
581,141.0,60.5
582,141.0,60.0
583,141.0,60.5
584,141.0,60.0
585,141.0,59.5
586,141.0,59.0
587,141.0,58.5
588,141.0,57.5
589,141.0,56.5
590,141.0,56.0
591,0.0,55.0
592,0.0,54.5
593,0.0,54.5
594,0.0,54.5
595,0.0,57.0
596,0.0,61.0
597,147.5,64.5
598,147.5,67.0
599,147.5,68.5
600,148.5,70.0
601,148.5,72.5
602,148.0,74.5
603,148.0,77.0
604,150.25,79.5
605,150.25,81.0
606,150.0,81.5
607,150.0,80.0
608,150.0,78.5
609,150.0,77.5
610,150.0,76.0
611,150.0,75.5
612,150.0,74.5
613,149.75,74.0
614,149.75,72.5
615,149.75,71.5
616,149.75,70.5
617,149.75,69.5
618,0.0,69.0
619,0.0,68.5
620,0.0,69.5
621,0.0,72.5
622,0.0,74.5
623,0.0,76.0
624,0.0,79.0
625,0.0,80.0
626,0.0,81.5
627,0.0,83.0
628,0.0,84.0
629,0.0,85.5
630,0.0,86.0
631,0.0,87.0
632,0.0,85.0
633,0.0,83.5
634,0.0,83.0
635,0.0,82.5
636,0.0,81.0
637,0.0,80.0
638,0.0,78.5
639,0.0,77.0
640,0.0,76.5
641,0.0,75.5
642,0.0,77.0
643,0.0,82.5
644,0.0,87.5
645,0.0,90.5
646,0.0,91.5
647,0.0,91.0
648,0.0,90.0
649,0.0,88.0
650,0.0,87.0
651,0.0,86.5
652,0.0,87.0
653,0.0,86.5
654,0.0,85.5
655,0.0,83.5
656,0.0,82.0
657,0.0,81.0
658,0.0,84.0
659,0.0,86.0
660,0.0,87.0
661,0.0,87.5
662,0.0,89.5
663,0.0,91.0
664,0.0,91.5
665,0.0,92.0
666,0.0,90.5
667,0.0,90.0
668,0.0,90.0
669,0.0,91.0
670,0.0,95.0
671,0.0,101.5
672,0.0,105.0
673,0.0,106.5
674,0.0,109.5
675,0.0,105.5
676,0.0,97.5
677,0.0,95.0
678,0.0,95.0
679,0.0,94.5
680,0.0,94.0
681,0.0,92.5
682,0.0,90.5
683,0.0,88.0
684,0.0,85.5
685,0.0,86.0
686,0.0,89.0
687,0.0,96.0
688,0.0,101.0
689,0.0,103.5
690,0.0,108.0
691,0.0,109.5
692,0.0,110.5
693,0.0,107.5
694,0.0,104.0
695,0.0,102.0
696,0.0,100.5
697,0.0,99.5
698,0.0,97.0
699,0.0,95.0
700,0.0,92.0
701,0.0,88.5
702,0.0,85.5
703,0.0,85.5
704,0.0,88.5
705,0.0,93.0
706,0.0,93.5
707,0.0,93.5
708,0.0,94.5
709,0.0,101.5
710,0.0,114.0
711,0.0,122.0
712,0.0,123.5
713,0.0,125.0
714,0.0,127.0
715,0.0,127.0
716,0.0,124.5
717,0.0,121.5
718,0.0,118.5
719,0.0,114.0
720,0.0,111.0
721,0.0,106.5
722,0.0,102.0
723,0.0,97.5
724,0.0,94.0
725,0.0,92.0
726,0.0,92.0
727,0.0,91.0
728,0.0,93.0
729,114.5,92.5
730,114.5,93.5
731,115.5,95.0
732,115.5,96.0
733,114.25,99.5
734,114.25,106.5
735,114.25,110.0
736,114.25,109.5
737,114.25,108.0
738,114.25,107.5
739,114.25,105.5
740,114.25,103.0
741,114.25,102.0
742,114.5,99.0
743,114.5,95.5
744,114.5,94.0
745,114.5,90.5
746,114.5,86.5
747,114.5,83.5
748,114.5,81.0
749,0.0,81.0
750,0.0,86.5
751,0.0,89.0
752,0.0,89.5
753,98.5,89.0
754,98.5,86.5
755,98.5,84.5
756,96.75,84.0
757,96.75,83.5
758,95.5,82.5
759,95.5,81.0
760,94.5,79.5
761,94.5,78.5
762,95.25,75.5
763,95.25,72.5
764,94.5,70.0
765,94.5,69.5
766,84.75,74.5
767,84.75,78.0
768,82.75,78.0
769,82.75,78.0
770,82.75,79.0
771,82.75,78.5
772,82.75,76.0
773,82.75,74.5
774,82.75,73.0
775,82.75,72.0
776,82.75,71.5
777,82.75,68.5
778,82.75,66.0
779,82.75,63.5
780,82.75,63.5
781,82.75,65.5
782,83.0,67.5
783,83.0,68.0
784,83.0,68.0
785,0.0,65.5
786,0.0,63.5
787,0.0,62.5
788,0.0,61.5
789,0.0,61.5
790,0.0,61.5
791,0.0,61.5
792,0.0,60.5
793,0.0,58.5
794,0.0,58.0
795,0.0,57.0
796,0.0,56.0
797,0.0,55.5
798,0.0,54.5
799,0.0,54.0
800,0.0,53.0
801,0.0,51.0
802,0.0,50.5
803,0.0,51.5
804,0.0,52.5
805,0.0,53.0
806,0.0,53.5
807,0.0,55.5
808,0.0,54.5
809,0.0,52.5
810,0.0,51.0
811,0.0,50.0
812,0.0,50.0
813,0.0,50.0
814,0.0,49.0
815,0.0,48.5
816,0.0,47.5
817,0.0,46.0
818,0.0,44.5
819,0.0,45.5
820,0.0,49.5
821,0.0,52.0
822,0.0,51.5
823,0.0,52.0
824,0.0,50.0
825,0.0,48.0
826,0.0,47.5
827,0.0,47.5
828,0.0,47.5
829,0.0,46.5
830,0.0,45.5
831,0.0,46.0
832,0.0,47.0
833,0.0,47.0
