seconds,FHR,UC,FHR_denoised
0,149.0,19.0,149.0
1,149.0,19.5,149.0
2,149.0,20.0,149.0
3,149.5,18.5,149.5
4,149.5,18.5,149.5
5,149.75,19.0,149.75
6,149.25,18.5,149.25
7,149.25,18.5,149.25
8,149.25,18.5,149.25
9,147.75,18.5,147.75
10,147.75,19.0,147.75
11,149.5,19.5,149.5
12,149.5,20.0,149.5
13,149.25,21.0,149.25
14,151.75,21.0,151.75
15,151.75,19.0,151.75
16,150.25,19.5,150.25
17,151.25,19.0,151.25
18,151.25,19.0,151.25
19,152.0,19.0,152.0
20,152.25,18.5,152.25
21,152.25,18.5,152.25
22,153.25,19.0,153.25
23,153.25,19.0,153.25
24,154.75,19.5,154.75
25,154.25,19.5,154.25
26,154.25,20.5,154.25
27,155.75,19.5,155.75
28,155.25,19.0,155.25
29,155.25,20.0,155.25
30,155.5,20.0,155.5
31,155.75,20.0,155.75
32,155.75,20.0,155.75
33,155.5,19.5,155.5
34,155.5,19.5,155.5
35,155.5,19.0,155.5
36,156.25,19.0,156.25
37,156.5,19.5,156.5
38,156.5,19.5,156.5
39,156.0,20.0,156.0
40,157.75,21.0,157.75
41,157.75,20.0,157.75
42,157.75,19.5,157.75
43,161.25,21.0,161.25
44,161.25,21.5,161.25
45,160.0,21.5,160.0
46,160.0,21.0,160.0
47,160.0,21.0,160.0
48,158.75,21.0,158.75
49,160.5,21.0,160.5
50,160.5,21.5,160.5
51,160.5,22.0,160.5
52,161.25,23.0,161.25
53,161.25,23.5,161.25
54,161.25,24.5,161.25
55,160.25,23.5,160.25
56,163.75,22.0,163.75
57,163.75,24.0,163.75
58,163.5,24.0,163.5
59,162.75,24.0,162.75
60,162.75,23.5,162.75
61,163.25,24.5,163.25
62,163.5,25.5,163.5
63,164.0,26.0,164.0
64,164.0,26.5,164.0
65,164.25,27.5,164.25
66,162.5,25.5,162.5
67,162.5,25.0,162.5
68,163.25,24.5,163.25
69,161.75,24.0,161.75
70,161.75,24.0,161.75
71,162.5,23.5,162.5
72,161.75,24.0,161.75
73,161.75,25.5,161.75
74,162.75,26.0,162.75
75,163.5,26.0,163.5
76,163.5,26.0,163.5
77,163.5,25.5,163.5
78,162.75,25.5,162.75
79,162.75,26.0,162.75
80,163.5,28.0,163.5
81,161.5,27.5,161.5
82,161.5,32.5,161.5
83,161.5,31.5,161.5
84,161.5,31.5,161.5
85,161.5,32.5,161.5
86,161.25,31.0,161.25
87,161.25,33.0,161.25
88,161.25,36.0,161.25
89,161.25,32.5,161.25
90,161.25,32.0,161.25
91,170.75,32.0,170.75
92,170.75,31.0,170.75
93,164.25,28.5,164.25
94,164.25,30.0,164.25
95,164.25,33.0,164.25
96,164.25,26.5,164.25
97,164.25,24.5,164.25
98,164.25,22.5,164.25
99,164.25,21.0,164.25
100,164.5,19.5,164.5
101,166.5,21.5,166.5
102,166.5,18.0,166.5
103,166.5,17.5,166.5
104,166.5,19.5,166.5
105,166.5,26.0,166.5
106,166.5,19.0,166.5
107,166.5,24.5,166.5
108,166.5,27.5,166.5
109,166.5,23.5,166.5
110,166.5,25.0,166.5
111,166.5,31.0,166.5
112,166.5,28.0,166.5
113,0.0,27.0,149.00000000000003
114,0.0,27.5,149.00000000000003
115,0.0,26.0,149.00000000000003
116,0.0,25.5,149.00000000000003
117,0.0,24.0,149.00000000000003
118,0.0,22.5,149.00000000000003
119,0.0,20.5,149.00000000000003
120,0.0,18.5,149.00000000000003
121,0.0,19.0,149.00000000000003
122,0.0,18.5,149.00000000000003
123,0.0,18.5,149.00000000000003
124,0.0,18.5,149.00000000000003
125,0.0,18.5,149.00000000000003
126,0.0,17.5,149.00000000000003
127,0.0,26.5,149.00000000000003
128,0.0,26.5,149.00000000000003
129,0.0,23.0,149.00000000000003
130,0.0,23.0,149.00000000000003
131,0.0,23.0,149.00000000000003
132,0.0,21.5,149.00000000000003
133,0.0,23.0,149.00000000000003
134,0.0,23.5,149.00000000000003
135,0.0,22.0,149.00000000000003
136,0.0,32.0,149.00000000000003
137,0.0,25.5,149.00000000000003
138,0.0,27.5,149.00000000000003
139,166.5,25.5,166.5
140,166.5,29.0,166.5
141,167.5,27.5,167.5
142,167.25,26.5,167.25
143,167.25,26.5,167.25
144,167.25,34.0,167.25
145,167.25,35.0,167.25
146,167.25,33.0,167.25
147,167.25,34.0,167.25
148,167.25,33.5,167.25
149,167.25,38.5,167.25
150,167.25,34.0,167.25
151,167.25,33.5,167.25
152,167.25,33.5,167.25
153,0.0,37.0,149.00000000000003
154,0.0,36.5,149.00000000000003
155,0.0,33.0,149.00000000000003
156,0.0,32.0,149.00000000000003
157,166.5,33.0,166.5
158,166.5,36.5,166.5
159,166.5,31.0,166.5
160,166.5,31.5,166.5
161,166.5,36.5,166.5
162,166.25,38.5,166.25
163,166.5,31.0,166.5
164,166.5,29.5,166.5
165,166.25,30.5,166.25
166,0.0,38.5,149.00000000000003
167,0.0,32.0,149.00000000000003
168,0.0,30.0,149.00000000000003
169,0.0,30.0,149.00000000000003
170,172.5,28.0,172.5
171,172.5,25.0,172.5
172,172.5,30.5,172.5
173,172.5,33.0,172.5
174,172.5,27.5,172.5
175,172.25,28.0,172.25
176,172.25,26.5,172.25
177,172.25,27.5,172.25
178,172.5,32.0,172.5
179,0.0,28.5,149.00000000000003
180,0.0,28.5,149.00000000000003
181,0.0,27.5,149.00000000000003
182,0.0,30.5,149.00000000000003
183,0.0,30.0,149.00000000000003
184,0.0,28.5,149.00000000000003
185,0.0,27.5,149.00000000000003
186,0.0,26.5,149.00000000000003
187,0.0,30.5,149.00000000000003
188,0.0,33.0,149.00000000000003
189,0.0,28.0,149.00000000000003
190,0.0,27.5,149.00000000000003
191,0.0,27.0,149.00000000000003
192,0.0,25.0,149.00000000000003
193,0.0,27.0,149.00000000000003
194,147.25,26.0,147.25
195,146.5,25.0,146.5
196,146.5,25.5,146.5
197,145.75,26.5,145.75
198,145.75,28.0,145.75
199,145.0,27.5,145.0
200,145.25,26.0,145.25
201,145.25,24.0,145.25
202,145.0,26.5,145.0
203,145.0,29.0,145.0
204,146.0,26.0,146.0
205,145.5,26.5,145.5
206,145.5,27.0,145.5
207,145.75,25.5,145.75
208,145.75,24.5,145.75
209,146.75,26.5,146.75
210,148.75,27.0,148.75
211,148.75,23.5,148.75
212,148.0,22.5,148.0
213,148.5,23.0,148.5
214,148.5,22.5,148.5
215,148.5,21.0,148.5
216,148.5,23.0,148.5
217,147.0,26.0,147.0
218,147.0,21.5,147.0
219,150.25,22.0,150.25
220,149.25,20.5,149.25
221,148.5,19.0,148.5
222,148.5,20.5,148.5
223,143.0,24.0,143.0
224,143.0,25.5,143.0
225,145.5,24.0,145.5
226,145.5,24.5,145.5
227,147.25,23.0,147.25
228,146.25,22.5,146.25
229,146.25,25.0,146.25
230,141.75,27.5,141.75
231,141.75,26.0,141.75
232,145.75,25.5,145.75
233,140.75,24.0,140.75
234,140.75,23.0,140.75
235,143.5,23.0,143.5
236,144.25,24.5,144.25
237,144.25,26.5,144.25
238,141.75,24.0,141.75
239,141.75,23.0,141.75
240,139.0,23.5,139.0
241,139.0,22.0,139.0
242,138.5,21.0,138.5
243,138.5,22.5,138.5
244,139.5,23.5,139.5
245,142.0,25.5,142.0
246,142.0,22.0,142.0
247,138.5,21.5,138.5
248,138.5,22.5,138.5
249,137.5,20.5,137.5
250,138.75,20.0,138.75
251,138.75,21.5,138.75
252,140.75,22.5,140.75
253,140.75,25.5,140.75
254,139.25,22.5,139.25
255,139.25,21.5,139.25
256,133.5,22.0,133.5
257,133.5,20.5,133.5
258,138.0,19.5,138.0
259,137.25,21.0,137.25
260,137.25,22.0,137.25
261,135.0,23.5,135.0
262,135.0,21.0,135.0
263,134.0,20.0,134.0
264,130.75,20.0,130.75
265,130.75,20.5,130.75
266,132.5,18.5,132.5
267,132.5,18.5,132.5
268,133.75,20.5,133.75
269,133.75,22.5,133.75
270,134.5,23.5,134.5
271,134.5,20.0,134.5
272,129.0,20.0,129.0
273,129.0,19.5,129.0
274,126.5,19.5,126.5
275,126.5,18.5,126.5
276,128.5,19.5,128.5
277,128.5,21.5,128.5
278,126.25,23.0,126.25
279,126.25,20.0,126.25
280,126.25,18.0,126.25
281,124.75,17.0,124.75
282,124.75,17.0,124.75
283,126.75,17.0,126.75
284,126.75,17.0,126.75
285,130.5,16.0,130.5
286,130.5,15.5,130.5
287,129.5,15.5,129.5
288,129.5,15.0,129.5
289,128.0,15.0,128.0
290,128.0,13.5,128.0
291,126.75,14.5,126.75
292,126.75,16.5,126.75
293,126.75,17.0,126.75
294,126.75,13.0,126.75
295,126.75,14.5,126.75
296,126.75,15.5,126.75
297,125.25,14.5,125.25
298,125.25,14.0,125.25
299,122.25,13.5,122.25
300,122.25,14.0,122.25
301,124.5,15.0,124.5
302,124.5,15.5,124.5
303,123.5,15.0,123.5
304,123.5,14.0,123.5
305,119.25,15.0,119.25
306,116.25,17.0,116.25
307,116.25,19.0,116.25
308,119.5,16.5,119.5
309,119.5,16.0,119.5
310,120.75,17.5,120.75
311,120.75,18.0,120.75
312,120.25,18.5,120.25
313,120.25,20.0,120.25
314,120.75,20.0,120.75
315,120.75,20.5,120.75
316,120.0,21.0,120.0
317,120.0,21.5,120.0
318,118.75,21.0,118.75
319,118.75,20.5,118.75
320,115.75,19.5,115.75
321,115.75,21.5,115.75
322,115.75,22.5,115.75
323,111.0,24.0,111.0
324,111.0,21.5,111.0
325,109.5,21.5,109.5
326,109.5,21.5,109.5
327,109.5,21.0,109.5
328,109.5,20.0,109.5
329,109.75,19.5,109.75
330,109.75,19.0,109.75
331,108.75,20.0,108.75
332,108.75,22.0,108.75
333,108.75,21.5,108.75
334,106.75,18.5,106.75
335,106.75,19.0,106.75
336,106.5,18.5,106.5
337,106.5,18.0,106.5
338,105.5,19.0,105.5
339,105.5,19.5,105.5
340,106.5,19.0,106.5
341,106.5,20.0,106.5
342,106.5,19.0,106.5
343,107.25,18.5,107.25
344,107.25,18.0,107.25
345,109.0,21.0,109.0
346,109.0,23.5,109.0
347,109.0,25.5,109.0
348,109.0,23.0,109.0
349,108.75,21.0,108.75
350,108.75,23.0,108.75
351,108.75,23.0,108.75
352,108.75,23.5,108.75
353,111.5,27.0,111.5
354,111.5,24.5,111.5
355,111.75,25.0,111.75
356,111.75,25.5,111.75
357,113.75,25.0,113.75
358,113.75,26.0,113.75
359,116.25,27.5,116.25
360,116.25,24.0,116.25
361,116.25,23.5,116.25
362,116.25,21.5,116.25
363,116.25,23.0,116.25
364,116.25,25.0,116.25
365,116.5,21.5,116.5
366,116.5,20.0,116.5
367,116.5,21.0,116.5
368,116.5,18.0,116.5
369,116.25,20.5,116.25
370,116.25,22.0,116.25
371,116.5,20.0,116.5
372,116.5,22.0,116.5
373,0.0,21.5,149.00000000000003
374,0.0,19.5,149.00000000000003
375,0.0,26.5,149.00000000000003
376,0.0,33.0,149.00000000000003
377,0.0,37.0,149.00000000000003
378,0.0,42.0,149.00000000000003
379,0.0,22.5,149.00000000000003
380,115.5,11.5,115.5
381,115.5,13.0,115.5
382,115.5,15.0,115.5
383,115.5,16.0,115.5
384,115.5,16.0,115.5
385,115.5,14.0,115.5
386,115.5,14.0,115.5
387,115.5,13.0,115.5
388,115.5,9.5,115.5
389,115.5,7.5,115.5
390,115.5,9.5,115.5
391,115.5,14.0,115.5
392,0.0,15.0,149.00000000000003
393,0.0,17.5,149.00000000000003
394,0.0,19.0,149.00000000000003
395,0.0,19.0,149.00000000000003
396,0.0,18.5,149.00000000000003
397,0.0,19.5,149.00000000000003
398,0.0,23.0,149.00000000000003
399,0.0,22.5,149.00000000000003
400,0.0,22.5,149.00000000000003
