seconds,FHR,UC,FHR_denoised
0,119.75,20.5,119.75
1,120.25,20.0,120.25
2,120.25,19.5,120.25
3,120.75,19.0,120.75
4,120.75,18.0,120.75
5,120.75,18.0,120.75
6,120.75,17.5,120.75
7,121.5,17.0,121.5
8,121.5,17.0,121.5
9,122.25,17.5,122.25
10,122.25,18.0,122.25
11,122.75,18.5,122.75
12,122.75,18.0,122.75
13,122.5,17.5,122.5
14,122.5,17.0,122.5
15,121.0,17.5,121.0
16,121.0,17.5,121.0
17,119.75,17.0,119.75
18,119.75,17.0,119.75
19,119.25,16.5,119.25
20,119.25,16.5,119.25
21,118.75,16.0,118.75
22,118.75,15.5,118.75
23,118.25,15.0,118.25
24,118.25,14.5,118.25
25,118.0,14.0,118.0
26,118.0,14.5,118.0
27,117.75,15.5,117.75
28,117.75,16.0,117.75
29,118.0,16.5,118.0
30,118.0,16.5,118.0
31,118.5,15.5,118.5
32,118.5,15.5,118.5
33,117.25,15.0,117.25
34,117.25,15.0,117.25
35,117.0,15.0,117.0
36,117.0,15.5,117.0
37,117.75,15.5,117.75
38,117.75,16.0,117.75
39,117.5,16.5,117.5
40,117.5,17.5,117.5
41,118.5,18.5,118.5
42,118.5,19.0,118.5
43,118.75,17.5,118.75
44,118.75,17.0,118.75
45,119.25,16.5,119.25
46,119.25,16.5,119.25
47,119.75,16.0,119.75
48,119.75,15.5,119.75
49,119.25,15.5,119.25
50,119.25,15.0,119.25
51,119.25,14.5,119.25
52,119.25,13.5,119.25
53,119.0,13.5,119.0
54,119.0,14.0,119.0
55,120.0,14.5,120.0
56,120.0,13.5,120.0
57,119.75,12.5,119.75
58,119.75,12.0,119.75
59,120.0,12.0,120.0
60,120.0,12.0,120.0
61,120.25,11.5,120.25
62,120.25,11.0,120.25
63,120.75,11.0,120.75
64,120.75,10.5,120.75
65,120.75,10.5,120.75
66,121.75,12.0,121.75
67,121.75,12.0,121.75
68,121.75,10.5,121.75
69,121.75,10.0,121.75
70,121.75,9.5,121.75
71,121.75,9.5,121.75
72,121.5,9.5,121.5
73,121.5,9.5,121.5
74,121.75,9.5,121.75
75,121.75,9.0,121.75
76,122.5,9.0,122.5
77,122.0,9.0,122.0
78,122.0,10.0,122.0
79,122.75,10.5,122.75
80,122.75,9.5,122.75
81,122.75,9.0,122.75
82,122.75,8.5,122.75
83,123.25,8.5,123.25
84,123.25,8.5,123.25
85,123.5,8.5,123.5
86,123.5,8.0,123.5
87,123.0,8.0,123.0
88,122.25,8.0,122.25
89,122.25,7.5,122.25
90,121.5,7.5,121.5
91,121.5,7.0,121.5
92,121.0,7.0,121.0
93,121.0,7.0,121.0
94,119.75,7.5,119.75
95,119.75,7.5,119.75
96,119.5,7.5,119.5
97,119.5,7.0,119.5
98,119.5,6.5,119.5
99,119.5,6.5,119.5
100,119.5,6.5,119.5
101,119.0,6.0,119.0
102,119.0,6.0,119.0
103,118.75,6.0,118.75
104,118.75,6.0,118.75
105,118.5,6.0,118.5
106,118.5,6.0,118.5
107,117.75,6.0,117.75
108,117.75,6.5,117.75
109,117.5,7.0,117.5
110,117.5,8.0,117.5
111,118.0,8.0,118.0
112,118.0,7.5,118.0
113,118.5,7.0,118.5
114,118.5,7.0,118.5
115,118.75,7.0,118.75
116,118.75,7.0,118.75
117,118.5,7.5,118.5
118,118.5,7.0,118.5
119,118.5,7.0,118.5
120,118.5,6.5,118.5
121,118.0,6.5,118.0
122,118.0,6.5,118.0
123,118.25,6.0,118.25
124,118.25,6.0,118.25
125,117.0,6.0,117.0
126,117.0,6.5,117.0
127,116.0,7.0,116.0
128,116.0,7.5,116.0
129,116.0,8.0,116.0
130,116.0,8.5,116.0
131,116.25,8.0,116.25
132,116.25,8.0,116.25
133,116.0,7.5,116.0
134,116.0,7.5,116.0
135,117.25,7.5,117.25
136,117.25,7.5,117.25
137,117.75,7.5,117.75
138,117.75,7.5,117.75
139,117.5,7.0,117.5
140,117.5,7.0,117.5
141,117.25,6.5,117.25
142,117.25,6.5,117.25
143,117.75,6.5,117.75
144,117.75,6.0,117.75
145,117.5,6.0,117.5
146,117.5,6.5,117.5
147,117.5,7.0,117.5
148,117.5,7.5,117.5
149,118.5,8.0,118.5
150,118.5,8.0,118.5
151,118.5,7.5,118.5
152,120.0,7.5,120.0
153,120.0,7.5,120.0
154,120.5,7.5,120.5
155,120.5,7.5,120.5
156,120.0,7.0,120.0
157,120.0,7.0,120.0
158,120.5,7.0,120.5
159,120.5,7.0,120.5
160,120.5,6.5,120.5
161,120.5,6.5,120.5
162,120.75,6.0,120.75
163,120.75,6.0,120.75
164,120.75,6.0,120.75
165,120.75,6.5,120.75
166,121.25,6.5,121.25
167,121.25,7.0,121.25
168,121.0,7.5,121.0
169,121.0,7.5,121.0
170,120.75,7.0,120.75
171,120.75,6.5,120.75
172,120.75,6.5,120.75
173,120.75,6.5,120.75
174,120.0,6.5,120.0
175,120.0,6.5,120.0
176,119.75,6.5,119.75
177,119.75,6.5,119.75
178,119.5,6.0,119.5
179,119.5,6.0,119.5
180,119.0,6.0,119.0
181,119.0,5.5,119.0
182,119.75,5.5,119.75
183,119.75,5.5,119.75
184,119.5,6.0,119.5
185,119.5,6.5,119.5
186,119.5,6.5,119.5
187,119.5,7.0,119.5
188,119.75,6.5,119.75
189,119.75,6.5,119.75
190,120.5,6.0,120.5
191,120.5,6.0,120.5
192,120.75,6.0,120.75
193,120.75,6.0,120.75
194,121.0,6.5,121.0
195,121.0,6.0,121.0
196,121.0,6.0,121.0
197,121.0,6.0,121.0
198,121.75,5.5,121.75
199,121.75,5.5,121.75
200,121.75,5.5,121.75
201,121.75,5.5,121.75
202,122.25,5.5,122.25
203,122.25,5.5,122.25
204,121.5,6.5,121.5
205,121.5,7.0,121.5
206,122.0,7.5,122.0
207,123.25,7.5,123.25
208,123.25,7.0,123.25
209,123.25,7.0,123.25
210,123.25,7.0,123.25
211,123.75,7.0,123.75
212,123.75,7.0,123.75
213,123.5,7.0,123.5
214,123.5,7.0,123.5
215,123.5,7.0,123.5
216,123.5,7.0,123.5
217,123.5,7.0,123.5
218,123.5,6.5,123.5
219,123.0,6.5,123.0
220,123.0,6.5,123.0
221,122.25,6.5,122.25
222,122.25,6.5,122.25
223,122.0,6.5,122.0
224,122.0,7.0,122.0
225,122.0,7.5,122.0
226,122.0,8.0,122.0
227,122.25,8.5,122.25
228,122.25,8.5,122.25
229,123.0,8.0,123.0
230,123.0,8.0,123.0
231,123.5,8.5,123.5
232,123.5,8.5,123.5
233,123.75,8.5,123.75
234,123.75,8.5,123.75
235,124.75,8.5,124.75
236,124.75,8.5,124.75
237,124.5,8.5,124.5
238,124.5,8.5,124.5
239,124.5,8.5,124.5
240,124.5,8.5,124.5
241,124.5,8.5,124.5
242,124.5,8.5,124.5
243,124.5,8.5,124.5
244,124.25,9.0,124.25
245,124.25,9.5,124.25
246,123.75,10.0,123.75
247,123.75,11.0,123.75
248,123.5,11.0,123.5
249,123.5,11.0,123.5
250,123.5,10.5,123.5
251,123.5,11.0,123.5
252,123.75,11.0,123.75
253,123.75,11.0,123.75
254,123.5,11.5,123.5
255,123.5,11.5,123.5
256,123.5,11.5,123.5
257,123.5,11.5,123.5
258,123.75,11.5,123.75
259,123.75,11.5,123.75
260,124.0,11.5,124.0
261,124.0,12.0,124.0
262,124.25,12.0,124.25
263,124.25,12.0,124.25
264,124.5,12.0,124.5
265,124.5,12.5,124.5
266,124.75,13.0,124.75
267,125.0,13.0,125.0
268,125.0,13.5,125.0
269,125.0,14.5,125.0
270,125.0,15.0,125.0
271,125.5,16.5,125.5
272,125.5,17.0,125.5
273,126.25,17.0,126.25
274,126.25,17.0,126.25
275,126.0,17.5,126.0
276,126.0,18.0,126.0
277,125.0,18.5,125.0
278,125.0,18.5,125.0
279,124.5,19.0,124.5
280,124.5,19.5,124.5
281,124.5,20.0,124.5
282,124.5,20.0,124.5
283,124.25,20.5,124.25
284,124.25,21.0,124.25
285,123.5,21.5,123.5
286,123.5,22.0,123.5
287,122.25,23.0,122.25
288,122.25,23.5,122.25
289,121.25,25.0,121.25
290,120.25,26.5,120.25
291,120.25,29.0,120.25
292,120.25,30.5,120.25
293,120.25,30.5,120.25
294,120.25,30.5,120.25
295,120.25,31.0,120.25
296,120.75,31.5,120.75
297,120.75,33.0,120.75
298,121.25,34.0,121.25
299,121.25,35.0,121.25
300,121.75,34.5,121.75
301,121.75,36.5,121.75
302,121.0,37.5,121.0
303,121.0,39.0,121.0
304,120.25,39.0,120.25
305,120.25,39.5,120.25
306,120.25,39.5,120.25
307,120.25,41.5,120.25
308,120.0,42.0,120.0
309,120.0,42.5,120.0
310,119.25,44.0,119.25
311,119.25,46.0,119.25
312,119.25,48.0,119.25
313,118.5,50.0,118.5
314,116.75,50.0,116.75
315,116.75,50.5,116.75
316,116.0,51.5,116.0
317,116.0,52.5,116.0
318,116.0,52.5,116.0
319,115.0,53.0,115.0
320,115.0,53.0,115.0
321,114.75,53.0,114.75
322,114.75,54.0,114.75
323,115.5,55.0,115.5
324,115.5,54.5,115.5
325,115.5,54.5,115.5
326,115.5,54.5,115.5
327,115.25,54.5,115.25
328,115.25,55.0,115.25
329,115.25,55.0,115.25
330,115.25,55.0,115.25
331,115.0,55.0,115.0
332,115.0,55.0,115.0
333,115.75,56.0,115.75
334,115.75,56.5,115.75
335,116.75,56.5,116.75
336,116.75,56.5,116.75
337,116.75,56.5,116.75
338,116.75,56.5,116.75
339,116.0,57.5,116.0
340,116.0,58.0,116.0
341,115.75,60.5,115.75
342,115.75,63.0,115.75
343,115.75,65.0,115.75
344,115.75,65.5,115.75
345,115.75,64.5,115.75
346,114.5,63.5,114.5
347,114.5,63.5,114.5
348,112.5,64.5,112.5
349,112.5,65.5,112.5
350,110.25,64.5,110.25
351,110.25,64.5,110.25
352,110.0,63.5,110.0
353,110.0,63.0,110.0
354,111.75,63.0,111.75
355,111.75,62.5,111.75
356,112.25,61.5,112.25
357,112.25,61.0,112.25
358,112.25,60.0,112.25
359,111.75,60.0,111.75
360,111.75,61.0,111.75
361,111.0,60.0,111.0
362,111.0,60.0,111.0
363,110.25,59.5,110.25
364,110.25,59.0,110.25
365,110.75,60.0,110.75
366,110.75,59.5,110.75
367,112.25,59.0,112.25
368,112.25,58.5,112.25
369,112.25,58.0,112.25
370,113.5,58.5,113.5
371,112.5,59.0,112.5
372,112.5,58.5,112.5
373,112.5,60.5,112.5
374,108.0,62.0,108.0
375,108.0,62.5,108.0
376,102.25,62.5,102.25
377,102.25,61.0,102.25
378,102.25,59.5,102.25
379,100.0,59.5,100.0
380,100.0,59.5,100.0
381,98.25,60.0,98.25
382,98.25,61.5,98.25
383,97.75,59.5,97.75
384,97.75,58.5,97.75
385,97.75,57.5,97.75
386,99.25,55.5,99.25
387,99.25,55.5,99.25
388,101.75,58.0,101.75
389,101.75,61.5,101.75
390,104.75,65.0,104.75
391,104.75,67.0,104.75
392,104.75,71.0,104.75
393,108.25,77.0,108.25
394,108.25,70.0,108.25
395,108.75,65.5,108.75
396,108.75,64.5,108.75
397,109.0,63.5,109.0
398,109.0,62.0,109.0
399,108.25,61.5,108.25
400,108.25,59.0,108.25
401,108.25,58.5,108.25
402,108.75,56.5,108.75
403,108.75,52.5,108.75
404,107.75,50.0,107.75
405,107.75,49.0,107.75
406,108.0,48.0,108.0
407,108.0,45.5,108.0
