seconds,FHR,UC,FHR_denoised
0,136.25,45.0,136.25
1,135.75,45.0,135.75
2,135.75,44.5,135.75
3,135.5,44.0,135.5
4,135.5,44.0,135.5
5,135.25,44.0,135.25
6,135.25,44.0,135.25
7,134.5,44.5,134.5
8,134.25,45.0,134.25
9,134.25,44.0,134.25
10,134.75,43.5,134.75
11,134.75,42.5,134.75
12,135.5,42.5,135.5
13,135.5,42.5,135.5
14,135.5,42.0,135.5
15,134.25,41.5,134.25
16,134.25,41.5,134.25
17,134.0,41.5,134.0
18,134.0,42.5,134.0
19,134.0,42.0,134.0
20,134.25,41.0,134.25
21,134.25,40.0,134.25
22,135.75,39.5,135.75
23,135.75,39.5,135.75
24,135.75,39.0,135.75
25,135.75,39.0,135.75
26,137.0,38.5,137.0
27,137.0,39.0,137.0
28,137.0,39.0,137.0
29,137.5,39.5,137.5
30,137.5,39.0,137.5
31,138.25,38.0,138.25
32,138.25,37.5,138.25
33,138.75,37.0,138.75
34,138.75,37.0,138.75
35,138.75,36.5,138.75
36,138.25,36.0,138.25
37,138.25,36.0,138.25
38,139.25,36.5,139.25
39,139.25,36.5,139.25
40,139.25,36.0,139.25
41,139.75,35.5,139.75
42,139.75,34.5,139.75
43,139.5,33.5,139.5
44,139.5,33.5,139.5
45,139.5,33.0,139.5
46,139.5,32.5,139.5
47,139.0,32.5,139.0
48,138.25,32.5,138.25
49,138.25,32.5,138.25
50,138.0,32.5,138.0
51,138.0,32.5,138.0
52,138.25,32.0,138.25
53,138.25,31.5,138.25
54,139.75,30.5,139.75
55,139.5,30.5,139.5
56,139.5,30.0,139.5
57,139.0,29.5,139.0
58,139.0,29.5,139.0
59,138.75,29.5,138.75
60,138.75,29.5,138.75
61,138.75,29.5,138.75
62,139.25,29.0,139.25
63,139.25,29.5,139.25
64,139.25,28.5,139.25
65,139.5,27.5,139.5
66,139.5,27.0,139.5
67,139.5,26.5,139.5
68,139.5,26.0,139.5
69,139.5,25.5,139.5
70,139.5,25.0,139.5
71,139.5,24.5,139.5
72,139.5,25.0,139.5
73,138.25,24.5,138.25
74,138.25,24.5,138.25
75,138.5,23.5,138.5
76,138.5,22.5,138.5
77,138.0,22.0,138.0
78,138.0,21.5,138.0
79,138.0,21.5,138.0
80,137.75,21.0,137.75
81,137.75,20.5,137.75
82,138.0,20.0,138.0
83,138.0,19.5,138.0
84,139.0,19.5,139.0
85,139.5,19.5,139.5
86,139.5,19.5,139.5
87,140.0,19.0,140.0
88,140.0,18.5,140.0
89,140.75,18.0,140.75
90,141.5,17.5,141.5
91,141.5,17.0,141.5
92,141.25,16.5,141.25
93,141.25,16.5,141.25
94,141.5,16.0,141.5
95,142.0,15.0,142.0
96,142.0,15.0,142.0
97,142.25,15.0,142.25
98,142.25,15.0,142.25
99,142.25,15.5,142.25
100,143.0,14.5,143.0
101,143.0,13.5,143.0
102,142.75,13.5,142.75
103,142.75,13.5,142.75
