seconds,FHR,UC,FHR_denoised
0,181.75,37.0,181.75
1,181.75,36.0,181.75
2,181.75,36.0,181.75
3,181.75,37.0,181.75
4,181.75,37.0,181.75
5,181.75,37.0,181.75
6,181.75,37.0,181.75
7,181.75,38.0,181.75
8,180.75,38.0,180.75
9,181.75,38.0,181.75
10,180.75,38.0,180.75
11,180.75,38.0,180.75
12,180.75,38.0,180.75
13,181.75,40.0,181.75
14,180.75,40.0,180.75
15,180.75,40.0,180.75
16,179.75,40.0,179.75
17,180.75,39.0,180.75
18,179.75,39.0,179.75
19,179.75,39.0,179.75
20,178.5,39.0,178.5
21,178.5,40.0,178.5
22,180.75,40.0,180.75
23,180.75,39.0,180.75
24,179.75,39.0,179.75
25,179.75,38.0,179.75
26,177.5,38.0,177.5
27,177.5,39.0,177.5
28,178.5,39.0,178.5
29,178.5,40.0,178.5
30,177.5,40.0,177.5
31,177.5,40.0,177.5
32,177.5,40.0,177.5
33,178.5,40.0,178.5
34,178.5,40.0,178.5
35,178.5,39.0,178.5
36,178.5,39.0,178.5
37,177.5,39.0,177.5
38,177.5,39.0,177.5
39,177.5,38.0,177.5
40,176.5,38.0,176.5
41,175.5,39.0,175.5
42,177.5,39.0,177.5
43,177.5,41.0,177.5
44,178.5,41.0,178.5
45,179.75,41.0,179.75
46,179.75,41.0,179.75
47,179.75,40.0,179.75
48,178.5,40.0,178.5
49,180.75,39.0,180.75
50,180.75,39.0,180.75
51,179.75,39.0,179.75
52,179.75,39.0,179.75
53,179.75,38.0,179.75
54,179.75,38.0,179.75
55,179.75,40.0,179.75
56,180.75,40.0,180.75
57,180.75,44.0,180.75
58,180.75,44.0,180.75
59,180.75,46.0,180.75
60,180.75,46.0,180.75
61,179.75,44.0,179.75
62,180.75,44.0,180.75
63,180.75,42.0,180.75
64,178.5,42.0,178.5
65,179.75,42.0,179.75
66,179.75,42.0,179.75
67,180.75,41.0,180.75
68,180.75,41.0,180.75
69,181.75,40.0,181.75
70,180.75,40.0,180.75
71,180.75,39.0,180.75
72,181.75,39.0,181.75
73,180.75,37.0,180.75
74,181.75,37.0,181.75
75,181.75,37.0,181.75
76,181.75,37.0,181.75
77,180.75,38.0,180.75
78,181.75,38.0,181.75
79,181.75,41.0,181.75
80,180.75,41.0,180.75
81,180.75,43.0,180.75
82,180.75,43.0,180.75
83,180.75,41.0,180.75
84,180.75,41.0,180.75
85,180.75,39.0,180.75
86,180.75,39.0,180.75
87,180.75,38.0,180.75
88,179.75,38.0,179.75
89,179.75,37.0,179.75
90,179.75,37.0,179.75
91,179.75,37.0,179.75
92,180.75,37.0,180.75
93,179.75,37.0,179.75
94,180.75,37.0,180.75
95,180.75,36.0,180.75
96,179.75,36.0,179.75
97,179.75,34.0,179.75
98,180.75,34.0,180.75
99,180.75,34.0,180.75
100,180.75,34.0,180.75
101,179.75,36.0,179.75
102,180.75,36.0,180.75
103,180.75,38.0,180.75
104,179.75,38.0,179.75
105,179.75,37.0,179.75
106,179.75,37.0,179.75
107,179.75,35.0,179.75
108,180.75,35.0,180.75
109,179.75,34.0,179.75
110,179.75,34.0,179.75
111,179.75,34.0,179.75
112,178.5,34.0,178.5
113,179.75,34.0,179.75
114,180.75,34.0,180.75
115,180.75,36.0,180.75
116,179.75,36.0,179.75
117,179.75,37.0,179.75
118,179.75,37.0,179.75
119,179.75,37.0,179.75
120,178.5,37.0,178.5
121,179.75,36.0,179.75
122,178.5,36.0,178.5
123,178.5,36.0,178.5
124,177.5,36.0,177.5
125,177.5,35.0,177.5
126,177.5,35.0,177.5
127,177.5,34.0,177.5
128,177.5,34.0,177.5
129,177.5,35.0,177.5
130,177.5,35.0,177.5
131,177.5,39.0,177.5
132,177.5,39.0,177.5
133,177.5,42.0,177.5
134,177.5,42.0,177.5
135,177.5,42.0,177.5
136,177.5,42.0,177.5
137,178.5,41.0,178.5
138,178.5,41.0,178.5
139,178.5,39.0,178.5
140,178.5,39.0,178.5
141,179.75,38.0,179.75
142,179.75,38.0,179.75
143,178.5,38.0,178.5
144,178.5,38.0,178.5
145,179.75,38.0,179.75
146,179.75,38.0,179.75
147,178.5,39.0,178.5
148,178.5,39.0,178.5
149,178.5,38.0,178.5
150,178.5,38.0,178.5
151,177.5,37.0,177.5
152,178.5,37.0,178.5
153,178.5,36.0,178.5
154,178.5,36.0,178.5
155,177.5,35.0,177.5
156,178.5,35.0,178.5
157,177.5,34.0,177.5
158,177.5,34.0,177.5
159,178.5,35.0,178.5
160,177.5,35.0,177.5
161,177.5,40.0,177.5
162,177.5,40.0,177.5
163,177.5,45.0,177.5
164,177.5,45.0,177.5
165,177.5,45.0,177.5
166,177.5,45.0,177.5
167,177.5,44.0,177.5
168,176.5,44.0,176.5
169,176.5,43.0,176.5
170,177.5,43.0,177.5
171,176.5,42.0,176.5
172,177.5,42.0,177.5
173,177.5,40.0,177.5
174,177.5,40.0,177.5
175,177.5,38.0,177.5
176,177.5,38.0,177.5
177,177.5,36.0,177.5
178,177.5,36.0,177.5
179,177.5,34.0,177.5
180,178.5,34.0,178.5
181,178.5,34.0,178.5
182,177.5,34.0,177.5
183,177.5,35.0,177.5
184,177.5,35.0,177.5
185,177.5,36.0,177.5
186,177.5,36.0,177.5
187,177.5,36.0,177.5
188,177.5,36.0,177.5
189,177.5,36.0,177.5
190,177.5,36.0,177.5
191,178.5,35.0,178.5
192,178.5,35.0,178.5
193,177.5,35.0,177.5
194,178.5,35.0,178.5
195,178.5,36.0,178.5
196,178.5,36.0,178.5
197,178.5,36.0,178.5
198,179.75,36.0,179.75
199,179.75,34.0,179.75
200,179.75,34.0,179.75
201,180.75,32.0,180.75
202,179.75,32.0,179.75
203,179.75,33.0,179.75
204,179.75,33.0,179.75
205,179.75,33.0,179.75
206,180.75,33.0,180.75
207,180.75,31.0,180.75
208,180.75,31.0,180.75
209,180.75,31.0,180.75
210,180.75,31.0,180.75
211,178.5,36.0,178.5
212,178.5,36.0,178.5
213,178.5,45.0,178.5
214,178.5,45.0,178.5
215,176.5,47.0,176.5
216,176.5,47.0,176.5
217,177.5,45.0,177.5
218,174.5,45.0,174.5
219,174.5,41.0,174.5
220,174.5,41.0,174.5
221,172.5,38.0,172.5
222,171.5,38.0,171.5
223,171.5,39.0,171.5
224,171.5,39.0,171.5
225,172.5,38.0,172.5
226,172.5,38.0,172.5
227,172.5,36.0,172.5
228,172.5,36.0,172.5
229,172.5,35.0,172.5
230,172.5,35.0,172.5
231,171.5,34.0,171.5
232,171.5,34.0,171.5
233,172.5,33.0,172.5
234,172.5,33.0,172.5
235,170.5,32.0,170.5
236,169.5,32.0,169.5
237,169.5,32.0,169.5
238,167.5,32.0,167.5
239,167.5,32.0,167.5
240,167.5,32.0,167.5
241,167.5,32.0,167.5
242,169.5,32.0,169.5
243,168.5,34.0,168.5
244,168.5,34.0,168.5
245,169.5,35.0,169.5
246,169.5,35.0,169.5
247,169.5,36.0,169.5
248,170.5,36.0,170.5
249,171.5,34.0,171.5
250,171.5,34.0,171.5
251,171.5,33.0,171.5
252,172.5,33.0,172.5
253,172.5,33.0,172.5
254,172.5,33.0,172.5
255,173.5,34.0,173.5
256,174.5,34.0,174.5
257,174.5,36.0,174.5
258,174.5,36.0,174.5
259,174.5,35.0,174.5
260,173.5,35.0,173.5
261,173.5,35.0,173.5
262,173.5,35.0,173.5
263,171.5,36.0,171.5
264,172.5,36.0,172.5
265,172.5,37.0,172.5
266,172.5,37.0,172.5
267,172.5,36.0,172.5
268,171.5,36.0,171.5
269,171.5,35.0,171.5
270,172.5,35.0,172.5
271,171.5,34.0,171.5
272,171.5,34.0,171.5
273,172.5,33.0,172.5
274,171.5,33.0,171.5
275,171.5,32.0,171.5
276,171.5,32.0,171.5
277,171.5,32.0,171.5
278,171.5,32.0,171.5
279,171.5,31.0,171.5
280,168.5,31.0,168.5
281,169.5,31.0,169.5
282,169.5,31.0,169.5
283,169.5,33.0,169.5
284,171.5,33.0,171.5
285,170.5,33.0,170.5
286,170.5,33.0,170.5
287,171.5,32.0,171.5
288,172.5,32.0,172.5
289,172.5,31.0,172.5
290,172.5,31.0,172.5
291,172.5,33.0,172.5
292,174.5,33.0,174.5
293,174.5,36.0,174.5
294,173.5,36.0,173.5
295,174.5,38.0,174.5
296,174.5,38.0,174.5
297,174.5,37.0,174.5
298,174.5,37.0,174.5
299,173.5,36.0,173.5
300,173.5,36.0,173.5
301,175.5,35.0,175.5
302,174.5,35.0,174.5
303,174.5,34.0,174.5
304,174.5,34.0,174.5
305,174.5,33.0,174.5
306,174.5,33.0,174.5
307,174.5,33.0,174.5
308,174.5,33.0,174.5
309,175.5,33.0,175.5
310,174.5,33.0,174.5
311,174.5,35.0,174.5
312,174.5,35.0,174.5
313,173.5,44.0,173.5
314,172.5,44.0,172.5
315,172.5,57.0,172.5
316,172.5,57.0,172.5
317,173.5,62.0,173.5
318,173.5,62.0,173.5
319,173.5,54.0,173.5
320,174.5,54.0,174.5
321,173.5,46.0,173.5
322,173.5,46.0,173.5
323,173.5,46.0,173.5
324,174.5,46.0,174.5
325,174.5,50.0,174.5
326,174.5,50.0,174.5
327,174.5,53.0,174.5
328,174.5,53.0,174.5
329,175.5,51.0,175.5
330,175.5,51.0,175.5
331,174.5,50.0,174.5
332,174.5,50.0,174.5
333,174.5,49.0,174.5
334,175.5,49.0,175.5
335,175.5,49.0,175.5
336,176.5,49.0,176.5
337,176.5,51.0,176.5
338,176.5,51.0,176.5
339,176.5,51.0,176.5
340,177.5,51.0,177.5
341,177.5,49.0,177.5
