seconds,FHR,UC,FHR_denoised
0,165.75,47.0,165.75
1,166.75,47.0,166.75
2,166.75,47.0,166.75
3,166.75,47.0,166.75
4,166.75,47.0,166.75
5,166.75,47.0,166.75
6,166.75,47.0,166.75
7,167.5,47.0,167.5
8,166.75,46.0,166.75
9,166.75,46.0,166.75
10,167.5,46.0,167.5
11,166.75,46.0,166.75
12,166.75,45.0,166.75
13,167.5,45.0,167.5
14,166.75,45.0,166.75
15,167.5,45.0,167.5
16,167.5,45.0,167.5
17,167.5,45.0,167.5
18,168.5,46.0,168.5
19,168.5,46.0,168.5
20,167.5,47.0,167.5
21,167.5,47.0,167.5
22,167.5,47.0,167.5
23,168.5,47.0,168.5
24,168.5,47.0,168.5
25,168.5,47.0,168.5
26,168.5,46.0,168.5
27,168.5,46.0,168.5
28,168.5,47.0,168.5
29,168.5,47.0,168.5
30,168.5,47.0,168.5
31,169.5,47.0,169.5
32,169.5,47.0,169.5
33,169.5,47.0,169.5
34,169.5,47.0,169.5
35,169.5,47.0,169.5
36,169.5,47.0,169.5
37,169.5,47.0,169.5
38,170.5,46.0,170.5
39,170.5,46.0,170.5
40,169.5,46.0,169.5
41,170.5,46.0,170.5
42,170.5,46.0,170.5
43,170.5,46.0,170.5
44,171.5,45.0,171.5
45,171.5,45.0,171.5
46,171.5,45.0,171.5
47,171.5,45.0,171.5
48,171.5,45.0,171.5
49,172.5,45.0,172.5
50,172.5,44.0,172.5
51,172.5,44.0,172.5
52,172.5,44.0,172.5
53,172.5,44.0,172.5
54,172.5,44.0,172.5
55,172.5,44.0,172.5
56,173.5,45.0,173.5
57,173.5,45.0,173.5
58,172.5,45.0,172.5
59,172.5,45.0,172.5
60,172.5,45.0,172.5
61,173.5,45.0,173.5
62,172.5,45.0,172.5
63,173.5,45.0,173.5
64,173.5,45.0,173.5
65,173.5,45.0,173.5
66,173.5,45.0,173.5
67,173.5,45.0,173.5
68,173.5,45.0,173.5
69,173.5,45.0,173.5
70,173.5,45.0,173.5
71,173.5,45.0,173.5
72,173.5,45.0,173.5
73,174.5,45.0,174.5
74,173.5,46.0,173.5
75,173.5,46.0,173.5
76,174.5,46.0,174.5
77,173.5,46.0,173.5
78,173.5,46.0,173.5
79,174.5,46.0,174.5
80,173.5,46.0,173.5
81,173.5,46.0,173.5
82,173.5,46.0,173.5
83,173.5,46.0,173.5
84,173.5,46.0,173.5
85,173.5,46.0,173.5
86,173.5,46.0,173.5
87,173.5,46.0,173.5
88,172.5,46.0,172.5
89,172.5,46.0,172.5
90,172.5,47.0,172.5
91,172.5,47.0,172.5
92,172.5,46.0,172.5
93,172.5,46.0,172.5
94,171.5,38.0,171.5
95,171.5,38.0,171.5
96,171.5,23.0,171.5
97,171.5,23.0,171.5
98,169.5,13.0,169.5
99,168.5,13.0,168.5
100,168.5,10.0,168.5
101,168.5,10.0,168.5
102,167.5,14.0,167.5
103,167.5,14.0,167.5
104,167.5,16.0,167.5
105,166.75,16.0,166.75
106,166.75,20.0,166.75
107,166.75,20.0,166.75
108,166.75,25.0,166.75
109,166.75,25.0,166.75
110,165.75,25.0,165.75
111,166.75,25.0,166.75
112,165.75,24.0,165.75
113,165.75,24.0,165.75
114,165.75,20.0,165.75
115,165.75,20.0,165.75
116,165.75,16.0,165.75
117,165.75,16.0,165.75
118,166.75,15.0,166.75
119,166.75,15.0,166.75
120,165.75,16.0,165.75
121,164.75,16.0,164.75
122,164.75,16.0,164.75
123,165.75,16.0,165.75
124,164.75,16.0,164.75
125,164.75,16.0,164.75
126,164.75,16.0,164.75
127,164.75,16.0,164.75
128,164.0,16.0,164.0
129,164.0,16.0,164.0
130,164.75,16.0,164.75
131,163.0,16.0,163.0
132,163.0,15.0,163.0
133,163.0,15.0,163.0
134,163.0,15.0,163.0
135,163.0,15.0,163.0
136,163.0,15.0,163.0
137,163.0,15.0,163.0
138,163.0,15.0,163.0
139,163.0,15.0,163.0
140,163.0,15.0,163.0
141,163.0,15.0,163.0
142,163.0,15.0,163.0
143,163.0,15.0,163.0
144,163.0,15.0,163.0
145,163.0,15.0,163.0
146,163.0,15.0,163.0
147,163.0,15.0,163.0
148,162.25,15.0,162.25
149,164.0,15.0,164.0
150,162.25,15.0,162.25
151,162.25,15.0,162.25
152,163.0,15.0,163.0
153,163.0,15.0,163.0
154,163.0,15.0,163.0
155,163.0,15.0,163.0
156,162.25,15.0,162.25
157,162.25,15.0,162.25
158,162.25,15.0,162.25
159,162.25,15.0,162.25
160,162.25,15.0,162.25
161,161.25,15.0,161.25
162,161.25,15.0,161.25
163,161.25,15.0,161.25
164,160.5,15.0,160.5
165,159.5,15.0,159.5
166,159.5,15.0,159.5
167,158.75,15.0,158.75
168,158.75,15.0,158.75
169,158.75,15.0,158.75
170,159.5,16.0,159.5
171,157.0,16.0,157.0
172,157.0,16.0,157.0
173,158.0,16.0,158.0
174,157.0,16.0,157.0
175,157.0,16.0,157.0
176,158.0,16.0,158.0
177,157.0,16.0,157.0
178,157.0,16.0,157.0
179,157.0,16.0,157.0
180,158.0,16.0,158.0
181,158.0,16.0,158.0
182,158.0,15.0,158.0
183,158.0,15.0,158.0
184,158.0,15.0,158.0
185,158.0,15.0,158.0
186,158.0,15.0,158.0
187,158.75,15.0,158.75
188,158.0,15.0,158.0
189,158.0,15.0,158.0
190,158.0,15.0,158.0
191,158.75,15.0,158.75
192,158.75,15.0,158.75
193,158.75,15.0,158.75
194,158.75,15.0,158.75
195,158.75,15.0,158.75
196,158.75,15.0,158.75
197,158.75,15.0,158.75
198,158.75,15.0,158.75
199,158.75,15.0,158.75
200,158.75,15.0,158.75
201,158.75,15.0,158.75
202,158.75,15.0,158.75
203,158.75,15.0,158.75
204,158.75,15.0,158.75
205,159.5,15.0,159.5
206,159.5,15.0,159.5
207,159.5,15.0,159.5
208,159.5,15.0,159.5
209,158.75,15.0,158.75
210,158.75,15.0,158.75
211,158.75,15.0,158.75
212,158.75,16.0,158.75
213,158.75,16.0,158.75
214,158.75,16.0,158.75
215,158.75,16.0,158.75
