seconds,FHR,UC,FHR_denoised
0,142.25,9.0,142.25
1,142.25,6.0,142.25
2,142.75,6.0,142.75
3,142.75,5.0,142.75
4,142.75,5.0,142.75
5,142.75,7.0,142.75
6,142.75,7.0,142.75
7,142.75,11.0,142.75
8,142.75,11.0,142.75
9,142.25,13.0,142.25
10,142.25,13.0,142.25
11,142.25,11.0,142.25
12,142.75,11.0,142.75
13,142.75,9.0,142.75
14,140.75,9.0,140.75
15,140.75,9.0,140.75
16,141.5,9.0,141.5
17,140.75,11.0,140.75
18,140.75,11.0,140.75
19,141.5,14.0,141.5
20,141.5,14.0,141.5
21,141.5,14.0,141.5
22,141.5,14.0,141.5
23,141.5,13.0,141.5
24,141.5,13.0,141.5
25,141.5,13.0,141.5
26,141.5,13.0,141.5
27,140.75,11.0,140.75
28,140.75,11.0,140.75
29,141.5,8.0,141.5
30,141.5,8.0,141.5
31,140.75,6.0,140.75
32,140.75,6.0,140.75
33,141.5,5.0,141.5
34,141.5,5.0,141.5
35,141.5,6.0,141.5
36,141.5,6.0,141.5
37,141.5,8.0,141.5
38,142.25,8.0,142.25
39,141.5,10.0,141.5
40,141.5,10.0,141.5
41,141.5,10.0,141.5
42,141.5,10.0,141.5
43,140.75,10.0,140.75
44,142.25,10.0,142.25
45,142.25,12.0,142.25
46,141.5,12.0,141.5
47,141.5,14.0,141.5
48,142.25,14.0,142.25
49,141.5,12.0,141.5
50,141.5,12.0,141.5
51,140.75,9.0,140.75
52,140.75,9.0,140.75
53,141.5,7.0,141.5
54,141.5,7.0,141.5
55,141.5,8.0,141.5
56,142.25,8.0,142.25
57,142.25,9.0,142.25
58,141.5,9.0,141.5
59,141.5,12.0,141.5
60,142.25,12.0,142.25
61,141.5,13.0,141.5
62,141.5,13.0,141.5
63,142.25,12.0,142.25
64,142.25,12.0,142.25
65,142.25,10.0,142.25
66,142.25,10.0,142.25
67,142.25,8.0,142.25
68,142.25,8.0,142.25
69,142.25,8.0,142.25
70,141.5,8.0,141.5
71,141.5,10.0,141.5
72,141.5,10.0,141.5
73,141.5,10.0,141.5
74,141.5,10.0,141.5
75,141.5,9.0,141.5
76,141.5,9.0,141.5
77,141.5,8.0,141.5
