seconds,FHR,UC,FHR_denoised
0,164.25,11.5,164.25
1,164.5,11.5,164.5
2,164.5,11.0,164.5
3,164.5,11.0,164.5
4,164.5,11.0,164.5
5,164.5,11.0,164.5
6,163.5,11.0,163.5
7,163.5,12.0,163.5
8,162.5,12.0,162.5
9,162.5,11.5,162.5
10,162.25,11.0,162.25
11,162.25,11.0,162.25
12,162.25,11.0,162.25
13,162.25,10.5,162.25
14,162.25,10.5,162.25
15,162.25,10.5,162.25
16,162.25,10.5,162.25
17,162.5,11.0,162.5
18,162.5,11.0,162.5
19,162.5,11.5,162.5
20,162.5,11.0,162.5
21,162.5,11.0,162.5
22,162.5,10.5,162.5
23,162.25,10.5,162.25
24,162.25,10.5,162.25
25,162.5,10.5,162.5
26,163.0,10.5,163.0
27,163.0,10.5,163.0
28,163.25,11.0,163.25
29,163.25,11.5,163.25
30,163.25,11.0,163.25
31,163.25,11.0,163.25
32,163.25,11.0,163.25
33,162.25,10.5,162.25
34,162.5,10.5,162.5
35,162.5,10.5,162.5
36,162.75,10.5,162.75
37,162.75,10.5,162.75
38,162.25,10.5,162.25
39,162.25,11.0,162.25
40,161.0,11.0,161.0
41,161.0,11.0,161.0
42,161.25,10.5,161.25
43,160.75,10.5,160.75
44,160.75,10.5,160.75
45,161.5,10.0,161.5
46,161.5,10.0,161.5
47,161.5,10.0,161.5
48,162.0,10.0,162.0
49,162.0,10.5,162.0
50,162.0,11.0,162.0
51,162.0,11.0,162.0
52,162.0,10.5,162.0
53,161.75,10.0,161.75
54,161.75,10.0,161.75
55,161.5,10.0,161.5
56,161.75,10.0,161.75
57,161.75,10.0,161.75
58,161.25,10.0,161.25
59,161.25,10.5,161.25
60,161.25,11.0,161.25
61,161.5,10.5,161.5
62,162.0,10.5,162.0
63,162.0,10.5,162.0
64,162.25,10.0,162.25
65,162.25,10.0,162.25
66,162.25,10.0,162.25
67,163.25,10.0,163.25
68,163.25,10.0,163.25
69,162.5,10.0,162.5
70,162.5,10.5,162.5
71,161.75,11.0,161.75
72,161.25,11.0,161.25
73,161.25,10.5,161.25
74,161.0,10.5,161.0
75,161.0,10.0,161.0
76,161.0,10.0,161.0
77,161.0,10.0,161.0
78,161.0,10.0,161.0
79,161.0,10.5,161.0
80,161.0,11.0,161.0
81,161.25,11.0,161.25
82,161.25,11.0,161.25
83,161.75,10.5,161.75
84,162.0,10.0,162.0
85,162.0,10.0,162.0
86,162.0,10.0,162.0
87,162.75,10.0,162.75
88,162.75,9.5,162.75
89,162.75,10.0,162.75
90,162.0,10.5,162.0
91,161.5,10.5,161.5
92,161.5,10.5,161.5
93,161.0,10.0,161.0
94,161.0,10.0,161.0
95,161.0,10.0,161.0
96,160.75,10.0,160.75
97,161.0,9.5,161.0
98,161.0,10.0,161.0
99,161.5,10.0,161.5
100,161.0,10.0,161.0
101,161.0,10.5,161.0
102,160.5,10.5,160.5
103,160.5,10.5,160.5
104,160.5,10.0,160.5
105,160.5,10.0,160.5
106,160.5,9.5,160.5
107,160.5,9.5,160.5
108,160.5,9.5,160.5
109,160.5,9.5,160.5
110,159.75,9.5,159.75
111,159.5,10.0,159.5
112,159.5,10.0,159.5
113,159.5,10.0,159.5
114,160.0,10.5,160.0
115,160.0,10.0,160.0
116,160.25,10.0,160.25
