seconds,FHR,UC,FHR_denoised
0,127.25,10.0,127.25
1,127.25,10.0,127.25
2,127.5,10.0,127.5
3,127.5,10.0,127.5
4,128.5,10.0,128.5
5,128.5,10.0,128.5
6,128.5,10.0,128.5
7,128.5,10.0,128.5
8,128.5,10.0,128.5
9,128.5,10.0,128.5
10,128.0,10.0,128.0
11,128.75,10.0,128.75
12,128.75,10.0,128.75
13,129.0,10.0,129.0
14,129.0,10.0,129.0
15,129.0,10.0,129.0
16,129.0,10.0,129.0
17,129.5,10.0,129.5
18,129.5,10.0,129.5
19,129.5,10.0,129.5
20,129.5,10.0,129.5
21,129.0,10.0,129.0
22,129.0,9.5,129.0
23,129.25,9.5,129.25
24,129.25,9.5,129.25
25,129.75,9.5,129.75
26,129.5,9.5,129.5
27,129.5,9.5,129.5
28,130.25,9.5,130.25
29,130.25,9.5,130.25
30,130.0,9.5,130.0
31,130.0,9.5,130.0
32,130.25,9.5,130.25
33,130.25,9.5,130.25
34,130.25,9.5,130.25
35,130.25,9.5,130.25
36,131.5,9.5,131.5
37,131.5,9.5,131.5
38,132.0,9.5,132.0
39,132.0,9.5,132.0
40,132.0,10.0,132.0
41,132.75,10.0,132.75
42,132.75,10.0,132.75
43,132.5,10.5,132.5
44,132.5,11.5,132.5
45,132.5,12.0,132.5
46,132.5,11.5,132.5
47,132.5,11.5,132.5
48,132.5,12.0,132.5
49,132.25,12.0,132.25
50,132.25,12.0,132.25
51,132.25,11.5,132.25
52,135.0,11.5,135.0
53,135.0,11.0,135.0
54,135.0,11.0,135.0
55,134.25,10.5,134.25
56,134.25,10.5,134.25
57,133.25,10.0,133.25
58,133.25,10.0,133.25
59,132.5,9.5,132.5
60,132.5,10.0,132.5
61,132.0,10.0,132.0
62,131.5,10.5,131.5
63,131.5,10.5,131.5
64,132.0,10.0,132.0
65,132.0,10.0,132.0
66,132.0,10.0,132.0
67,132.0,10.0,132.0
68,130.75,10.0,130.75
69,130.75,10.0,130.75
70,129.0,11.0,129.0
71,129.0,11.0,129.0
72,126.5,10.5,126.5
73,126.5,10.0,126.5
74,126.5,10.5,126.5
75,126.25,11.0,126.25
