seconds,FHR,UC,FHR_denoised
0,161.25,10.5,161.25
1,160.0,10.5,160.0
2,160.0,10.5,160.0
3,160.0,10.0,160.0
4,160.25,10.0,160.25
5,159.5,10.5,159.5
6,159.5,10.5,159.5
7,159.0,11.0,159.0
8,158.0,12.0,158.0
9,158.0,13.0,158.0
10,158.0,11.5,158.0
11,160.25,11.0,160.25
12,160.25,10.0,160.25
13,161.25,9.5,161.25
14,161.25,11.5,161.25
15,161.5,12.5,161.5
16,161.5,12.0,161.5
17,162.0,11.5,162.0
18,162.0,11.5,162.0
19,164.5,10.5,164.5
20,164.25,10.0,164.25
21,164.25,9.5,164.25
22,164.25,9.5,164.25
23,164.25,10.0,164.25
24,165.0,10.5,165.0
25,165.0,11.5,165.0
26,166.5,10.5,166.5
27,166.5,9.5,166.5
28,165.75,9.0,165.75
29,165.25,9.0,165.25
30,165.25,9.5,165.25
31,165.0,10.0,165.0
32,165.0,11.5,165.0
33,167.0,12.5,167.0
34,167.0,13.0,167.0
35,166.5,12.0,166.5
36,165.75,11.5,165.75
37,165.75,11.0,165.75
38,165.75,11.0,165.75
39,164.75,11.5,164.75
40,165.25,11.0,165.25
41,165.25,11.0,165.25
42,165.25,11.0,165.25
43,165.0,10.5,165.0
44,165.0,10.5,165.0
45,164.25,11.0,164.25
46,164.25,12.0,164.25
47,164.0,12.5,164.0
48,164.0,13.0,164.0
49,165.0,13.0,165.0
50,165.0,13.0,165.0
51,165.0,13.0,165.0
52,165.0,13.5,165.0
53,165.25,14.0,165.25
54,165.25,14.0,165.25
55,166.0,14.0,166.0
56,166.0,14.0,166.0
57,167.5,14.0,167.5
58,167.5,14.0,167.5
59,168.0,14.0,168.0
60,168.0,13.5,168.0
61,168.25,13.5,168.25
62,169.25,13.5,169.25
63,169.25,13.5,169.25
64,169.25,13.5,169.25
65,169.5,14.5,169.5
66,169.5,15.0,169.5
67,169.75,15.5,169.75
68,169.75,16.0,169.75
69,169.75,16.0,169.75
70,169.75,15.5,169.75
71,169.75,16.0,169.75
72,169.75,16.0,169.75
73,171.0,16.5,171.0
74,171.0,17.0,171.0
75,172.0,17.0,172.0
76,172.0,17.0,172.0
77,172.25,17.0,172.25
78,172.25,17.0,172.25
79,173.0,17.5,173.0
80,174.25,18.0,174.25
81,174.25,18.5,174.25
82,174.25,19.0,174.25
83,174.25,19.5,174.25
84,174.5,20.0,174.5
85,174.5,20.0,174.5
86,175.5,20.0,175.5
87,175.5,20.5,175.5
88,176.0,21.0,176.0
89,176.0,21.0,176.0
90,175.0,21.0,175.0
91,175.0,21.5,175.0
92,176.0,22.0,176.0
93,176.0,22.5,176.0
94,176.0,22.0,176.0
95,176.0,21.5,176.0
96,176.5,21.5,176.5
97,176.5,22.0,176.5
98,179.25,22.5,179.25
99,179.75,23.0,179.75
100,179.75,23.5,179.75
101,180.25,23.0,180.25
102,180.25,22.5,180.25
103,180.25,22.0,180.25
104,180.25,23.0,180.25
105,178.25,24.0,178.25
106,178.25,24.5,178.25
107,178.75,25.0,178.75
108,178.75,24.5,178.75
109,180.0,24.0,180.0
110,180.0,23.0,180.0
111,181.0,22.5,181.0
112,179.0,22.5,179.0
113,179.0,21.5,179.0
114,178.5,20.5,178.5
115,178.5,19.0,178.5
116,178.5,18.0,178.5
117,178.75,17.5,178.75
118,178.75,17.5,178.75
119,180.25,17.5,180.25
120,180.25,19.5,180.25
121,179.5,19.0,179.5
122,179.5,16.0,179.5
123,178.25,14.5,178.25
124,178.25,14.5,178.25
125,177.75,15.0,177.75
126,177.75,15.0,177.75
127,176.25,15.0,176.25
128,176.25,14.5,176.25
129,173.5,14.0,173.5
130,173.5,15.5,173.5
131,172.5,17.0,172.5
132,172.5,17.5,172.5
133,172.25,17.0,172.25
134,172.25,14.5,172.25
135,169.25,13.5,169.25
136,169.25,13.5,169.25
137,169.0,13.5,169.0
138,169.0,13.0,169.0
139,169.25,13.0,169.25
140,169.25,12.0,169.25
141,165.75,11.0,165.75
142,165.75,9.5,165.75
143,166.0,9.5,166.0
144,166.0,11.0,166.0
145,166.5,12.5,166.5
146,166.5,13.0,166.5
147,164.5,12.5,164.5
148,164.5,11.5,164.5
149,163.0,11.0,163.0
150,162.0,11.0,162.0
151,162.0,11.5,162.0
152,159.75,12.0,159.75
153,158.25,12.0,158.25
154,158.25,11.5,158.25
155,158.0,11.0,158.0
156,157.25,10.5,157.25
157,157.25,11.5,157.25
158,156.5,12.0,156.5
159,156.5,12.5,156.5
160,156.5,12.0,156.5
161,156.25,11.5,156.25
162,156.25,11.0,156.25
163,154.5,11.0,154.5
164,153.5,11.0,153.5
165,153.5,11.0,153.5
166,151.75,11.0,151.75
167,151.75,10.5,151.75
168,150.5,10.5,150.5
169,150.5,10.5,150.5
170,150.0,10.5,150.0
171,150.0,11.0,150.0
172,151.0,11.0,151.0
173,151.0,10.5,151.0
174,151.0,10.5,151.0
175,151.0,10.5,151.0
176,151.0,10.5,151.0
177,149.75,10.5,149.75
178,149.5,10.5,149.5
179,149.5,10.0,149.5
180,149.75,10.0,149.75
181,149.75,10.0,149.75
182,148.5,9.5,148.5
183,148.5,10.0,148.5
184,143.25,10.0,143.25
185,143.25,10.5,143.25
186,136.25,11.0,136.25
187,136.25,11.0,136.25
188,136.25,10.5,136.25
189,136.25,10.5,136.25
190,125.75,10.5,125.75
191,125.75,10.0,125.75
192,125.0,10.0,125.0
193,125.0,10.0,125.0
194,124.5,10.0,124.5
195,124.5,9.5,124.5
196,120.75,9.5,120.75
197,120.75,9.0,120.75
198,118.5,9.0,118.5
199,118.5,8.5,118.5
200,119.5,8.5,119.5
201,119.5,8.5,119.5
202,121.0,8.5,121.0
203,121.0,8.0,121.0
204,125.75,8.0,125.75
205,125.75,8.0,125.75
206,128.25,8.0,128.25
207,128.25,8.0,128.25
208,129.5,8.0,129.5
209,131.5,8.0,131.5
210,131.5,7.5,131.5
211,134.0,8.0,134.0
212,134.0,8.0,134.0
213,134.75,8.0,134.75
214,134.75,8.0,134.75
215,135.75,7.5,135.75
216,135.75,7.0,135.75
217,134.0,6.5,134.0
